,index,date,pm,location,temp,dew_point,humidity,pressure,wind_speed,wind_direction,precipitation
306,306,2023-11-03,83.79166666666667,BN,29.6,24.7,77,1009.2,3.3,30,0.0
307,307,2023-11-04,74.5,BN,28.5,25.7,85,1009.5,2.9,135,10.1
308,308,2023-11-05,72.25,BN,28.3,25.2,84,1010.4,3.7,93,5.1
309,309,2023-11-06,75.29166666666667,BN,28.8,25.3,83,1010.7,4.9,68,5.6
310,310,2023-11-07,76.0,BN,27.6,24.9,86,1010.9,4.7,15,10.1
311,311,2023-11-08,110.0,BN,28.2,25.0,84,1010.1,3.8,78,5.5
312,312,2023-11-09,89.91666666666667,BN,27.2,25.0,88,1010.7,4.7,40,15.9
313,313,2023-11-10,69.375,BN,27.8,25.2,86,1011.7,3.9,69,6.3
314,314,2023-11-11,66.66666666666667,BN,27.7,25.4,88,1012.2,5.5,28,9.6
315,315,2023-11-12,75.125,BN,27.8,25.1,86,1012.2,5.5,30,1.4
316,316,2023-11-13,69.5,BN,28.1,25.1,84,1012.1,5.4,47,4.0
317,317,2023-11-14,57.166666666666664,BN,28.7,24.0,77,1012.6,7.2,60,1.4
318,318,2023-11-15,50.291666666666664,BN,28.6,23.2,74,1013.2,6.2,52,0.2
319,319,2023-11-16,44.791666666666664,BN,28.6,23.5,76,1013.7,7.4,61,0.9
320,320,2023-11-17,35.625,BN,26.4,19.7,68,1015.3,11.3,60,0.3
321,321,2023-11-18,46.333333333333336,BN,24.8,16.4,62,1015.2,6.9,48,0.0
322,322,2023-11-19,54.666666666666664,BN,24.4,18.1,70,1014.7,5.7,33,0.0
323,323,2023-11-20,64.58333333333333,BN,24.8,18.5,70,1013.5,5.4,33,0.0
324,324,2023-11-21,75.04166666666667,BN,26.0,19.9,70,1011.8,4.9,26,0.0
325,325,2023-11-22,81.79166666666667,BN,27.0,21.3,73,1010.4,4.8,37,0.0
326,326,2023-11-23,84.04166666666667,BN,27.2,21.2,72,1010.1,5.5,48,0.0
327,327,2023-11-24,66.0,BN,27.1,21.2,72,1010.9,6.4,44,0.0
328,328,2023-11-25,50.333333333333336,BN,26.8,20.0,68,1011.7,5.9,43,0.0
329,329,2023-11-26,58.958333333333336,BN,27.6,21.8,72,1012.0,4.3,28,0.4
330,330,2023-11-27,51.583333333333336,BN,27.2,21.9,74,1011.8,6.8,50,0.2
331,331,2023-11-28,45.0,BN,26.5,18.5,64,1011.3,6.9,51,0.0
332,332,2023-11-29,66.66666666666667,BN,26.3,20.1,70,1011.4,4.7,7,0.0
333,333,2023-11-30,70.54166666666667,BN,28.0,21.0,68,1011.6,6.1,37,0.0
334,334,2023-12-01,57.916666666666664,BN,28.1,22.7,74,1010.9,6.2,48,0.7
335,335,2023-12-02,47.625,BN,28.1,23.2,76,1011.3,6.6,42,0.8
336,336,2023-12-03,34.333333333333336,BN,28.3,23.3,75,1011.5,6.1,45,0.6
337,337,2023-12-04,33.125,BN,27.9,23.7,79,1011.3,6.5,58,0.2
338,338,2023-12-05,54.875,BN,27.7,24.0,81,1010.9,4.0,57,2.9
339,339,2023-12-06,59.208333333333336,BN,28.7,23.8,77,1011.2,4.8,55,2.6
340,340,2023-12-07,53.916666666666664,BN,27.7,22.9,77,1011.7,7.0,56,0.3
341,341,2023-12-08,48.458333333333336,BN,27.5,22.6,76,1011.6,4.8,53,0.0
342,342,2023-12-09,63.166666666666664,BN,28.4,22.4,72,1010.5,3.8,50,0.0
343,343,2023-12-10,128.375,BN,28.3,23.4,77,1009.2,4.5,159,0.0
344,344,2023-12-11,155.875,BN,28.9,24.8,81,1009.8,3.6,142,0.0
345,345,2023-12-12,129.41666666666666,BN,29.2,24.3,78,1009.7,4.5,123,0.0
346,346,2023-12-13,76.625,BN,28.8,23.3,75,1011.3,6.3,74,0.0
347,347,2023-12-14,53.625,BN,28.4,21.9,70,1011.9,6.2,57,0.0
348,348,2023-12-15,61.125,BN,29.2,22.4,69,1011.2,4.8,57,0.0
349,349,2023-12-16,83.25,BN,29.6,22.4,68,1010.9,5.4,70,0.2
350,350,2023-12-17,59.083333333333336,BN,28.9,22.2,69,1011.6,8.3,69,0.0
351,351,2023-12-18,37.75,BN,28.4,21.0,66,1012.5,7.3,66,0.0
352,352,2023-12-19,42.208333333333336,BN,28.5,21.8,69,1012.6,4.9,41,0.0
353,353,2023-12-20,44.083333333333336,BN,28.5,20.6,64,1012.0,7.4,61,0.0
354,354,2023-12-21,36.208333333333336,BN,26.8,18.6,62,1013.1,9.1,66,0.0
355,355,2023-12-22,34.708333333333336,BN,23.4,14.8,59,1016.1,10.1,56,0.0
356,356,2023-12-23,45.041666666666664,BN,22.3,15.0,65,1017.3,6.1,36,0.0
357,357,2023-12-24,56.625,BN,23.1,15.2,62,1017.9,5.5,19,0.0
358,358,2023-12-25,61.833333333333336,BN,23.9,15.8,61,1016.9,6.1,39,0.0
359,359,2023-12-26,70.625,BN,24.2,17.0,65,1016.7,4.8,38,0.0
360,360,2023-12-27,64.33333333333333,BN,25.6,18.2,66,1016.1,5.5,34,0.0
361,361,2023-12-28,58.041666666666664,BN,26.5,18.1,62,1014.2,6.0,34,0.0
362,362,2023-12-29,57.25,BN,27.4,19.0,62,1012.8,5.2,24,0.0
363,363,2023-12-30,68.45833333333333,BN,28.2,20.2,64,1011.7,5.3,42,0.0
364,364,2023-12-31,94.70833333333333,BN,28.8,20.4,63,1011.1,6.2,68,0.0
365,365,2024-01-01,95.33333333333333,BN,29.4,21.5,66,1011.0,4.7,58,0.0
366,366,2024-01-02,123.66666666666667,BN,28.7,21.1,66,1011.1,4.9,50,0.0
367,367,2024-01-03,95.83333333333333,BN,28.4,18.7,59,1011.2,6.7,65,0.0
368,368,2024-01-04,54.125,BN,27.3,19.2,63,1011.8,6.8,69,0.0
369,369,2024-01-05,55.541666666666664,BN,27.7,19.5,64,1012.0,6.0,67,0.0
370,370,2024-01-06,66.20833333333333,BN,27.9,19.6,63,1012.3,6.5,61,0.0
371,371,2024-01-07,75.95833333333333,BN,27.8,19.9,65,1012.6,6.6,64,0.0
372,372,2024-01-08,73.70833333333333,BN,27.9,20.4,66,1012.0,4.9,68,0.0
373,373,2024-01-09,131.16666666666666,BN,28.0,23.3,78,1011.3,4.4,185,0.0
374,374,2024-01-10,169.91666666666666,BN,28.6,24.4,80,1010.1,5.7,187,0.0
375,375,2024-01-11,132.75,BN,28.4,24.5,81,1011.0,5.3,181,0.2
376,376,2024-01-12,77.95833333333333,BN,28.2,24.4,81,1010.5,6.1,189,0.3
377,377,2024-01-13,72.45833333333333,BN,28.5,23.8,78,1010.7,4.6,136,0.6
378,378,2024-01-14,90.83333333333333,BN,28.3,22.4,74,1012.0,6.0,48,1.4
379,379,2024-01-15,69.33333333333333,BN,27.7,19.6,64,1012.0,7.2,65,0.0
380,380,2024-01-16,58.25,BN,27.3,19.3,64,1011.7,6.6,64,0.0
381,381,2024-01-17,59.083333333333336,BN,27.3,19.7,65,1011.5,6.9,67,0.0
382,382,2024-01-18,72.875,BN,27.6,20.2,67,1011.2,4.8,58,0.0
383,383,2024-01-19,135.125,BN,28.9,22.0,70,1010.7,3.8,136,0.0
384,384,2024-01-20,168.875,BN,28.2,23.0,76,1010.9,5.8,194,0.0
385,385,2024-01-21,169.375,BN,28.5,22.8,74,1011.7,6.5,192,0.0
386,386,2024-01-22,143.41666666666666,BN,28.4,21.9,72,1012.1,5.0,192,0.0
387,387,2024-01-23,141.45833333333334,BN,28.2,22.6,73,1013.0,6.2,91,0.2
388,388,2024-01-24,73.45833333333333,BN,26.4,19.1,66,1014.8,8.0,61,0.0
389,389,2024-01-25,74.625,BN,26.0,18.2,64,1016.3,7.8,32,0.0
390,390,2024-01-26,61.875,BN,26.0,17.7,62,1016.9,6.8,41,0.0
391,391,2024-01-27,73.54166666666667,BN,27.2,19.1,63,1015.5,5.9,43,0.0
392,392,2024-01-28,72.29166666666667,BN,27.9,19.9,64,1015.1,6.4,88,0.0
393,393,2024-01-29,79.58333333333333,BN,27.8,19.6,63,1014.8,6.5,79,0.0
394,394,2024-01-30,106.875,BN,27.7,21.6,71,1014.2,4.0,145,0.0
395,395,2024-01-31,155.875,BN,28.0,21.8,71,1013.9,4.8,233,0.0
396,396,2024-02-01,154.16666666666666,BN,28.1,23.9,79,1013.8,6.1,198,0.6
397,397,2024-02-02,78.75,BN,28.4,24.2,79,1012.7,6.8,194,0.3
398,398,2024-02-03,65.58333333333333,BN,28.7,24.6,79,1012.7,7.6,195,0.3
399,399,2024-02-04,71.125,BN,28.8,24.5,79,1013.1,6.7,194,0.8
400,400,2024-02-05,83.625,BN,28.9,24.9,80,1013.0,6.8,196,0.8
401,401,2024-02-06,88.75,BN,29.3,24.8,79,1013.2,7.4,199,0.0
402,402,2024-02-07,85.66666666666667,BN,28.9,24.6,79,1012.1,7.2,197,0.0
403,403,2024-02-08,70.54166666666667,BN,28.8,24.6,80,1010.8,7.6,195,0.0
404,404,2024-02-09,67.29166666666667,BN,29.0,24.2,77,1012.3,8.1,187,0.0
405,405,2024-02-10,62.666666666666664,BN,28.4,24.3,79,1014.7,6.2,120,1.2
406,406,2024-02-11,64.95833333333333,BN,27.4,18.3,60,1017.0,8.6,66,0.0
407,407,2024-02-12,63.375,BN,26.5,16.9,58,1016.6,7.2,63,0.0
408,408,2024-02-13,72.25,BN,27.0,17.7,60,1014.7,6.5,60,0.0
409,409,2024-02-14,99.41666666666667,BN,28.2,19.9,65,1013.1,4.7,127,0.0
410,410,2024-02-15,161.0,BN,29.0,23.9,76,1012.9,5.5,198,0.1
411,411,2024-02-16,134.875,BN,29.2,25.4,81,1012.5,6.2,194,1.1
412,412,2024-02-17,82.95833333333333,BN,28.7,24.5,79,1011.5,8.7,191,0.7
413,413,2024-02-18,63.875,BN,28.5,23.5,76,1011.8,8.8,196,0.3
414,414,2024-02-19,54.416666666666664,BN,28.7,23.5,75,1011.7,8.9,199,0.0
415,415,2024-02-20,47.041666666666664,BN,29.2,23.8,74,1010.7,9.6,194,0.1
416,416,2024-02-21,52.916666666666664,BN,29.2,24.1,75,1010.5,10.7,193,0.3
417,417,2024-02-22,51.875,BN,29.5,24.2,74,1011.3,9.4,192,0.0
418,418,2024-02-23,52.375,BN,29.3,24.4,76,1011.9,8.6,192,0.7
419,419,2024-02-24,56.5,BN,29.5,24.5,76,1011.9,8.6,198,0.4
420,420,2024-02-25,59.375,BN,29.9,24.5,74,1011.4,8.0,194,0.0
421,421,2024-02-26,65.33333333333333,BN,29.8,24.4,74,1011.4,6.2,172,0.4
422,422,2024-02-27,79.20833333333333,BN,29.6,24.7,76,1011.0,6.9,189,0.1
423,423,2024-02-28,83.29166666666667,BN,29.1,24.9,79,1010.0,8.1,194,0.6
424,424,2024-02-29,59.666666666666664,BN,29.4,24.7,77,1010.4,8.6,194,0.4
425,425,2024-03-01,65.04166666666667,BN,29.9,24.1,73,1010.8,8.0,196,0.3
426,426,2024-03-02,82.16666666666667,BN,29.4,24.9,77,1011.0,7.4,184,1.0
427,427,2024-03-03,75.75,BN,29.8,24.8,75,1010.5,7.5,177,0.5
428,428,2024-03-04,77.66666666666667,BN,30.1,24.9,75,1009.6,11.6,195,0.0
429,429,2024-03-05,65.125,BN,30.3,25.0,75,1008.9,9.5,194,0.0
430,430,2024-03-06,74.625,BN,30.1,24.9,75,1007.8,9.4,193,0.0
431,431,2024-03-07,66.29166666666667,BN,30.3,24.8,75,1007.6,8.1,190,0.0
432,432,2024-03-08,72.66666666666667,BN,30.4,25.2,75,1008.5,10.4,188,0.0
433,433,2024-03-09,73.5,BN,29.8,24.7,75,1010.1,9.1,190,0.3
434,434,2024-03-10,68.95833333333333,BN,29.9,24.5,74,1011.8,9.0,194,1.4
435,435,2024-03-11,82.125,BN,30.1,24.7,74,1012.5,8.9,191,0.7
436,436,2024-03-12,78.79166666666667,BN,29.6,24.9,76,1012.2,9.3,187,5.4
437,437,2024-03-13,69.20833333333333,BN,29.5,24.4,75,1011.7,9.6,188,0.6
438,438,2024-03-14,63.833333333333336,BN,30.3,24.1,71,1010.8,9.1,192,0.1
439,439,2024-03-15,60.083333333333336,BN,30.4,24.7,72,1010.7,9.6,188,0.3
440,440,2024-03-16,59.375,BN,29.3,24.5,76,1011.9,9.1,183,1.0
441,441,2024-03-17,62.75,BN,30.0,23.6,71,1011.5,9.2,194,0.0
442,442,2024-03-18,67.375,BN,29.9,24.2,73,1010.3,9.2,194,0.0
443,443,2024-03-19,69.08333333333333,BN,29.9,24.4,73,1010.9,9.9,185,0.0
444,444,2024-03-20,73.41666666666667,BN,26.8,24.8,89,1013.5,5.1,61,14.3
445,445,2024-03-21,96.83333333333333,BN,27.7,23.3,79,1011.9,4.9,61,0.0
446,446,2024-03-22,139.625,BN,29.1,24.4,77,1008.7,5.5,205,0.0
447,447,2024-03-23,98.04166666666667,BN,29.7,24.7,76,1008.8,10.2,191,0.1
448,448,2024-03-24,55.958333333333336,BN,29.9,24.9,75,1010.3,8.2,196,0.2
449,449,2024-03-25,64.70833333333333,BN,30.2,25.4,77,1010.1,8.1,191,0.0
450,450,2024-03-26,64.66666666666667,BN,30.2,25.1,75,1011.3,8.6,194,0.8
451,451,2024-03-27,66.375,BN,30.1,24.7,74,1013.0,6.9,181,0.2
452,452,2024-03-28,72.58333333333333,BN,30.5,25.0,74,1010.8,8.2,196,0.0
453,453,2024-03-29,63.916666666666664,BN,30.7,25.0,73,1010.4,9.2,192,0.0
454,454,2024-03-30,56.458333333333336,BN,31.0,24.8,71,1011.7,9.7,194,0.0
455,455,2024-03-31,53.5,BN,31.2,24.9,71,1011.2,9.9,198,0.0
456,456,2024-04-01,63.333333333333336,BN,31.4,25.2,71,1008.4,9.6,196,0.0
457,457,2024-04-02,79.08333333333333,BN,31.0,25.4,73,1007.4,10.8,194,0.0
458,458,2024-04-03,58.666666666666664,BN,30.8,25.7,75,1008.0,11.0,192,0.0
459,459,2024-04-04,56.625,BN,31.0,25.6,74,1007.8,9.8,193,0.0
460,460,2024-04-05,67.54166666666667,BN,30.9,26.2,77,1007.1,10.5,191,0.0
461,461,2024-04-06,74.91666666666667,BN,31.2,25.9,75,1007.5,10.5,192,0.0
462,462,2024-04-07,63.75,BN,31.4,25.3,72,1007.3,10.8,193,0.0
463,463,2024-04-08,56.0,BN,31.7,24.4,67,1008.0,10.4,198,0.0
464,464,2024-04-09,49.916666666666664,BN,31.9,25.9,72,1008.1,8.8,187,0.0
465,465,2024-04-10,60.625,BN,31.4,26.3,75,1009.7,7.9,172,2.3
466,466,2024-04-11,102.33333333333333,BN,31.5,25.6,73,1009.8,9.0,208,0.1
467,467,2024-04-12,118.91666666666667,BN,31.2,25.6,73,1009.1,8.6,194,0.2
468,468,2024-04-13,70.45833333333333,BN,31.5,25.8,73,1008.7,9.1,195,0.0
469,469,2024-04-14,66.70833333333333,BN,31.4,25.1,71,1009.4,10.2,194,0.0
470,470,2024-04-15,63.208333333333336,BN,31.5,25.3,71,1009.5,10.7,194,0.0
471,471,2024-04-16,62.625,BN,31.5,24.7,69,1008.6,11.0,196,0.0
472,472,2024-04-17,61.041666666666664,BN,31.5,25.1,70,1007.8,10.3,196,0.0
473,473,2024-04-18,59.208333333333336,BN,31.7,25.6,71,1006.7,11.4,196,0.0
474,474,2024-04-19,66.33333333333333,BN,31.7,25.1,69,1005.5,11.5,194,0.2
475,475,2024-04-20,80.29166666666667,BN,32.2,25.3,69,1005.4,9.9,197,0.0
476,476,2024-04-21,97.66666666666667,BN,32.6,24.4,65,1006.1,9.2,204,0.0
477,477,2024-04-22,101.54166666666667,BN,32.2,25.9,71,1006.1,11.4,193,0.0
478,478,2024-04-23,62.791666666666664,BN,31.8,26.0,72,1005.9,10.9,193,0.7
479,479,2024-04-24,51.333333333333336,BN,31.7,25.5,71,1006.1,10.7,192,0.0
480,480,2024-04-25,36.666666666666664,BN,31.9,24.8,68,1006.3,9.8,194,0.0
481,481,2024-04-26,29.875,BN,31.9,24.8,68,1005.8,11.0,193,0.0
482,482,2024-04-27,44.875,BN,32.1,26.7,74,1005.5,11.1,194,0.0
483,483,2024-04-28,51.208333333333336,BN,32.0,26.6,74,1006.6,11.5,192,0.0
484,484,2024-04-29,44.708333333333336,BN,32.2,26.6,73,1007.0,11.4,194,0.0
485,485,2024-04-30,50.708333333333336,BN,32.4,26.0,71,1005.0,11.4,195,0.0
486,486,2024-05-01,68.125,BN,32.5,24.9,66,1004.2,9.9,194,0.0
487,487,2024-05-02,83.5,BN,32.3,25.6,69,1005.2,11.0,193,0.0
488,488,2024-05-03,78.16666666666667,BN,32.3,25.8,71,1006.5,9.1,198,0.2
489,489,2024-05-04,68.04166666666667,BN,32.0,26.1,72,1006.2,9.8,190,1.6
490,490,2024-05-05,67.45833333333333,BN,32.5,26.0,70,1005.6,9.2,191,1.0
491,491,2024-05-06,75.41666666666667,BN,32.5,25.9,70,1007.2,9.6,187,0.2
492,492,2024-05-07,56.375,BN,29.5,26.2,83,1009.8,6.6,139,7.5
493,493,2024-05-08,75.125,BN,29.3,23.9,75,1009.1,4.7,159,0.0
494,494,2024-05-09,108.54166666666667,BN,30.6,26.3,79,1008.2,6.3,181,2.3
495,495,2024-05-10,63.291666666666664,BN,30.1,25.2,76,1009.2,6.2,170,0.5
496,496,2024-05-11,77.41666666666667,BN,29.6,26.2,82,1010.4,4.3,134,6.1
497,497,2024-05-12,133.83333333333334,BN,30.8,25.4,75,1009.3,4.7,223,0.6
498,498,2024-05-13,144.83333333333334,BN,30.0,26.3,81,1008.6,8.3,167,9.8
499,499,2024-05-14,74.45833333333333,BN,29.8,24.5,76,1008.8,5.8,71,0.0
500,500,2024-05-15,125.95833333333333,BN,31.4,26.2,75,1008.6,4.8,186,3.8
501,501,2024-05-16,103.125,BN,30.4,26.8,82,1008.4,5.1,148,6.5
502,502,2024-05-17,66.625,BN,30.3,26.2,80,1008.2,6.6,181,4.2
503,503,2024-05-18,50.25,BN,30.3,26.1,79,1006.5,5.6,176,1.4
504,504,2024-05-19,44.875,BN,30.5,26.1,78,1004.8,7.6,191,5.4
505,505,2024-05-20,60.041666666666664,BN,30.7,26.1,78,1004.8,6.1,207,0.4
506,506,2024-05-21,62.125,BN,29.1,26.6,87,1006.3,4.9,141,25.6
507,507,2024-05-22,59.625,BN,28.6,25.9,86,1006.9,4.9,135,9.8
508,508,2024-05-23,43.125,BN,28.1,26.1,89,1006.6,5.3,167,24.6
509,509,2024-05-24,35.708333333333336,BN,28.4,26.1,88,1006.6,5.9,159,19.4
510,510,2024-05-25,44.541666666666664,BN,29.6,26.1,82,1007.4,7.3,185,2.5
511,511,2024-05-26,45.916666666666664,BN,30.0,26.2,81,1007.9,8.0,183,0.8
512,512,2024-05-27,48.375,BN,30.8,26.0,77,1006.9,7.4,205,0.3
513,513,2024-05-28,55.666666666666664,BN,30.8,25.7,76,1006.6,6.4,216,0.0
514,514,2024-05-29,59.875,BN,31.2,25.8,74,1006.1,7.0,232,1.0
515,515,2024-05-30,58.458333333333336,BN,31.1,25.2,72,1005.9,7.8,229,3.0
516,516,2024-05-31,42.375,BN,29.8,26.3,82,1006.3,6.6,209,6.7
517,517,2024-06-01,28.041666666666668,BN,28.8,25.8,84,1008.8,9.1,192,13.8
518,518,2024-06-02,31.416666666666668,BN,30.1,24.9,75,1009.9,6.9,214,0.0
519,519,2024-06-03,52.75,BN,30.6,24.5,71,1008.9,7.3,229,0.0
520,520,2024-06-04,67.58333333333333,BN,30.7,25.2,73,1008.0,6.3,232,0.6
521,521,2024-06-05,57.625,BN,30.4,25.7,77,1008.3,7.9,217,1.1
522,522,2024-06-06,46.0,BN,30.3,24.2,70,1008.9,6.8,219,0.0
523,523,2024-06-07,42.0,BN,30.4,24.8,73,1007.7,7.9,216,1.1
524,524,2024-06-08,44.916666666666664,BN,30.4,24.0,69,1006.2,9.0,225,1.0
525,525,2024-06-09,33.75,BN,29.5,24.3,74,1005.6,7.9,223,4.4
526,526,2024-06-10,21.125,BN,28.9,24.1,75,1006.9,7.8,222,6.8
527,527,2024-06-11,16.416666666666668,BN,29.2,24.5,76,1008.4,9.6,203,0.5
528,528,2024-06-12,24.25,BN,29.6,24.8,76,1009.7,7.5,213,1.2
529,529,2024-06-13,43.916666666666664,BN,30.3,24.9,74,1008.6,7.3,231,0.0
530,530,2024-06-14,60.875,BN,30.9,25.3,73,1006.5,7.9,230,1.7
531,531,2024-06-15,67.125,BN,31.2,24.3,68,1005.7,7.5,238,0.5
532,532,2024-06-16,80.16666666666667,BN,31.2,24.4,68,1006.4,8.3,239,0.5
533,533,2024-06-17,78.70833333333333,BN,30.0,25.3,77,1007.0,6.6,219,1.4
534,534,2024-06-18,54.208333333333336,BN,30.3,24.7,73,1006.5,7.2,223,0.8
535,535,2024-06-19,62.166666666666664,BN,30.7,24.3,71,1005.8,8.1,226,1.5
536,536,2024-06-20,61.208333333333336,BN,30.6,24.3,70,1005.5,8.0,238,1.5
537,537,2024-06-21,56.041666666666664,BN,30.1,24.4,72,1004.7,8.7,231,2.4
538,538,2024-06-22,38.833333333333336,BN,30.1,24.2,71,1004.1,7.8,221,0.6
539,539,2024-06-23,23.458333333333332,BN,29.3,23.8,73,1005.0,8.2,217,2.4
540,540,2024-06-24,19.833333333333332,BN,28.7,24.0,76,1005.3,8.6,213,4.4
541,541,2024-06-25,16.208333333333332,BN,28.6,24.3,78,1005.3,8.4,205,7.4
542,542,2024-06-26,19.833333333333332,BN,27.5,25.1,87,1006.9,6.1,180,5.8
543,543,2024-06-27,37.791666666666664,BN,28.8,25.4,82,1008.2,5.6,183,3.2
544,544,2024-06-28,58.083333333333336,BN,29.9,25.3,77,1007.7,6.8,197,2.0
545,545,2024-06-29,55.125,BN,28.3,25.7,86,1008.2,6.0,181,13.0
546,546,2024-06-30,44.166666666666664,BN,28.8,25.5,83,1009.1,6.2,192,11.5
547,547,2024-07-01,49.125,BN,28.8,25.1,81,1008.1,5.8,222,0.3
548,548,2024-07-02,78.79166666666667,BN,29.6,24.2,74,1006.4,6.9,244,2.3
549,549,2024-07-03,97.29166666666667,BN,29.2,25.3,80,1007.4,6.3,183,6.1
550,550,2024-07-04,55.958333333333336,BN,27.9,25.3,86,1009.1,5.5,178,4.7
551,551,2024-07-05,46.541666666666664,BN,27.8,25.0,86,1007.4,5.9,194,10.8
552,552,2024-07-06,45.625,BN,28.6,24.9,81,1005.7,5.9,211,1.5
553,553,2024-07-07,70.58333333333333,BN,29.4,24.8,78,1005.9,4.8,172,3.9
554,554,2024-07-08,60.125,BN,28.9,25.4,82,1006.3,6.6,184,8.1
555,555,2024-07-09,54.541666666666664,BN,29.0,25.5,82,1007.7,5.2,195,5.2
556,556,2024-07-10,64.66666666666667,BN,28.8,25.5,83,1008.5,6.5,190,12.7
557,557,2024-07-11,53.583333333333336,BN,28.4,25.2,83,1007.5,6.5,209,3.3
558,558,2024-07-12,44.041666666666664,BN,28.7,24.1,77,1006.0,8.0,221,0.9
559,559,2024-07-13,33.583333333333336,BN,28.3,24.0,78,1004.9,8.0,234,3.4
560,560,2024-07-14,30.875,BN,28.7,23.9,76,1005.1,7.7,233,0.1
561,561,2024-07-15,39.291666666666664,BN,27.8,24.5,83,1005.5,5.6,252,13.4
562,562,2024-07-16,48.791666666666664,BN,27.5,24.4,84,1005.1,6.3,251,4.0
563,563,2024-07-17,36.791666666666664,BN,28.5,24.1,77,1004.3,7.0,245,5.2
564,564,2024-07-18,35.333333333333336,BN,28.0,24.8,83,1005.7,6.2,232,1.4
565,565,2024-07-19,23.75,BN,28.1,25.4,86,1005.9,7.5,210,4.4
566,566,2024-07-20,20.958333333333332,BN,28.5,25.7,85,1007.0,7.4,208,7.5
567,567,2024-07-21,28.625,BN,28.9,25.7,83,1007.2,7.2,212,7.0
568,568,2024-07-22,63.958333333333336,BN,28.8,25.5,83,1007.6,7.2,240,0.0
569,569,2024-07-23,64.95833333333333,BN,28.4,25.2,83,1007.0,7.2,229,4.3
570,570,2024-07-24,31.583333333333332,BN,28.2,24.4,80,1004.7,8.6,224,0.2
571,571,2024-07-25,22.333333333333332,BN,28.0,25.0,84,1003.6,8.1,232,1.3
572,572,2024-07-26,20.666666666666668,BN,27.9,25.7,88,1004.6,6.4,217,5.7
573,573,2024-07-27,20.583333333333332,BN,28.4,25.9,87,1006.2,6.9,205,9.2
574,574,2024-07-28,25.083333333333332,BN,28.1,25.7,87,1006.0,7.5,205,3.8
575,575,2024-07-29,18.75,BN,28.1,25.1,84,1006.2,9.0,206,3.0
576,576,2024-07-30,18.25,BN,27.9,25.2,86,1007.4,6.2,194,1.2
577,577,2024-07-31,29.25,BN,28.4,25.4,84,1008.7,7.7,194,6.1
578,578,2024-08-01,31.375,BN,28.6,25.1,82,1009.3,7.6,190,2.9
579,579,2024-08-02,41.5,BN,28.4,25.4,85,1008.9,4.4,182,7.1
580,580,2024-08-03,52.041666666666664,BN,28.7,25.5,83,1009.0,4.9,199,7.0
581,581,2024-08-04,59.291666666666664,BN,27.6,24.9,86,1009.4,4.8,208,3.7
582,582,2024-08-05,54.375,BN,28.1,24.6,82,1008.4,6.0,215,3.2
583,583,2024-08-06,53.0,BN,29.2,24.7,78,1007.2,6.9,224,0.8
584,584,2024-08-07,58.875,BN,28.8,25.0,81,1008.0,5.5,213,2.4
585,585,2024-08-08,58.375,BN,28.9,25.6,83,1008.7,4.7,192,3.6
586,586,2024-08-09,69.5,BN,29.8,25.7,79,1008.1,6.4,209,2.2
587,587,2024-08-10,73.25,BN,30.4,25.0,74,1006.6,8.4,221,0.7
588,588,2024-08-11,63.541666666666664,BN,30.2,25.1,76,1004.9,8.5,235,3.5
589,589,2024-08-12,54.166666666666664,BN,29.7,25.4,79,1005.2,7.5,217,1.4
590,590,2024-08-13,43.583333333333336,BN,29.3,25.6,81,1006.8,6.7,197,0.7
591,591,2024-08-14,53.5,BN,29.9,25.0,77,1006.9,6.3,213,1.5
592,592,2024-08-15,62.208333333333336,BN,30.3,25.3,76,1006.2,6.7,209,1.8
593,593,2024-08-16,56.0,BN,29.9,25.2,77,1005.9,6.8,216,19.0
594,594,2024-08-17,57.583333333333336,BN,29.5,25.7,81,1007.3,5.6,192,2.0
595,595,2024-08-18,55.75,BN,29.7,25.9,81,1007.8,6.4,191,7.6
596,596,2024-08-19,57.666666666666664,BN,30.0,25.8,79,1007.4,6.5,201,3.3
597,597,2024-08-20,64.625,BN,29.4,25.5,80,1008.4,5.5,205,5.8
598,598,2024-08-21,80.79166666666667,BN,29.2,25.2,80,1009.1,3.9,227,0.8
599,599,2024-08-22,83.58333333333333,BN,29.8,25.5,79,1008.7,5.5,204,1.1
600,600,2024-08-23,68.875,BN,29.8,25.2,78,1009.5,5.0,184,2.1
601,601,2024-08-24,82.33333333333333,BN,29.2,26.0,84,1009.2,4.4,203,12.1
602,602,2024-08-25,75.08333333333333,BN,28.9,24.7,80,1008.4,4.7,245,8.0
603,603,2024-08-26,72.95833333333333,BN,29.5,24.9,78,1007.2,5.0,221,0.4
604,604,2024-08-27,77.91666666666667,BN,29.4,24.8,77,1007.4,6.2,197,1.1
605,605,2024-08-28,65.375,BN,28.5,25.1,82,1007.1,6.4,191,2.9
606,606,2024-08-29,31.833333333333332,BN,28.1,25.1,84,1007.5,6.6,201,9.6
607,607,2024-08-30,24.958333333333332,BN,28.3,24.2,79,1008.2,5.6,234,3.1
608,608,2024-08-31,43.791666666666664,BN,28.8,23.9,76,1007.9,6.6,246,5.4
609,609,2024-09-01,52.791666666666664,BN,29.1,23.7,74,1006.4,8.0,254,15.0
610,610,2024-09-02,67.66666666666667,BN,27.9,25.2,86,1006.4,3.5,249,13.7
611,611,2024-09-03,85.125,BN,27.4,25.7,90,1007.5,5.0,198,21.8
