,index,date,pm,location,temp,dew_point,humidity,pressure,wind_speed,wind_direction,precipitation
802,802,2025-03-13,68.79166666666667,DN,29.2,24.4,77,1009.2,6.6,156,1.3
803,803,2025-03-14,66.375,DN,29.1,24.4,78,1010.2,6.2,160,0.5
804,804,2025-03-15,73.70833333333333,DN,29.8,23.7,73,1010.3,8.0,158,0.0
805,805,2025-03-16,65.95833333333333,DN,30.1,24.3,73,1009.4,6.3,155,0.3
806,806,2025-03-17,66.95833333333333,DN,29.6,24.9,78,1009.9,9.2,149,0.4
807,807,2025-03-18,66.41666666666667,DN,29.7,24.0,73,1011.2,7.2,137,0.8
808,808,2025-03-19,98.58333333333333,DN,29.2,22.8,70,1014.1,5.9,60,0.3
809,809,2025-03-20,132.41666666666666,DN,27.0,19.8,66,1016.0,5.8,22,0.0
810,810,2025-03-21,151.29166666666666,DN,25.8,18.8,67,1015.9,5.5,16,0.0
811,811,2025-03-22,159.33333333333334,DN,26.9,19.4,66,1013.9,4.4,16,0.0
812,812,2025-03-23,157.66666666666666,DN,28.5,20.2,64,1012.4,4.5,160,0.0
813,813,2025-03-24,154.91666666666666,DN,28.8,20.9,64,1009.7,5.6,160,0.0
814,814,2025-03-25,135.95833333333334,DN,29.2,23.3,73,1006.6,7.7,158,0.0
815,815,2025-03-26,113.20833333333333,DN,29.6,25.1,79,1005.5,8.2,159,0.0
816,816,2025-03-27,110.41666666666667,DN,29.8,24.3,75,1004.8,6.0,168,0.0
817,817,2025-03-28,94.79166666666667,DN,29.3,20.5,63,1005.8,5.7,205,0.0
818,818,2025-03-29,97.125,DN,29.3,23.4,72,1006.9,6.3,151,0.0
819,819,2025-03-30,94.04166666666667,DN,29.7,24.8,76,1009.3,8.6,150,0.6
820,820,2025-03-31,81.41666666666667,DN,28.3,25.4,85,1010.3,4.9,109,17.1
821,821,2025-04-01,132.83333333333334,DN,29.5,24.2,75,1009.7,5.4,132,0.5
822,822,2025-04-02,150.29166666666666,DN,29.5,24.2,74,1010.3,4.4,136,0.2
823,823,2025-04-03,116.5,DN,29.0,24.2,76,1011.2,5.3,150,2.9
824,824,2025-04-04,112.25,DN,29.8,23.6,71,1010.3,6.9,156,0.0
825,825,2025-04-05,77.5,DN,29.7,23.7,72,1009.6,8.1,161,0.0
826,826,2025-04-06,65.29166666666667,DN,29.8,23.4,71,1009.5,8.1,159,0.0
827,827,2025-04-07,61.041666666666664,DN,29.4,24.1,75,1010.8,8.1,148,0.4
828,828,2025-04-08,74.875,DN,30.1,24.1,73,1011.6,6.3,144,0.2
829,829,2025-04-09,77.20833333333333,DN,30.4,23.8,70,1009.6,7.7,157,0.0
830,830,2025-04-10,85.41666666666667,DN,29.3,24.3,76,1008.2,5.0,185,5.8
831,831,2025-04-11,100.125,DN,29.6,24.5,76,1007.2,5.6,176,3.1
832,832,2025-04-12,83.0,DN,29.8,24.7,76,1007.9,4.1,176,1.0
833,833,2025-04-13,67.70833333333333,DN,30.5,24.5,73,1008.3,5.5,146,0.3
834,834,2025-04-14,75.04166666666667,DN,29.2,25.7,82,1009.7,5.7,97,16.0
835,835,2025-04-15,104.91666666666667,DN,29.2,25.3,81,1009.8,4.3,78,7.3
836,836,2025-04-16,129.91666666666666,DN,29.9,24.9,77,1009.4,5.2,165,0.2
837,837,2025-04-17,74.29166666666667,DN,30.2,24.1,72,1008.5,4.8,221,0.4
838,838,2025-04-18,67.375,DN,30.0,24.0,72,1008.1,4.8,210,0.5
839,839,2025-04-19,71.58333333333333,DN,29.9,24.6,74,1007.4,5.0,177,1.1
840,840,2025-04-20,79.66666666666667,DN,30.6,24.2,71,1007.8,7.0,163,0.0
841,841,2025-04-21,64.375,DN,30.7,24.0,70,1009.4,6.1,163,0.0
842,842,2025-04-22,56.583333333333336,DN,30.7,23.2,67,1009.6,8.4,164,0.0
843,843,2025-04-23,70.41666666666667,DN,31.2,23.7,67,1008.0,6.3,172,0.2
844,844,2025-04-24,70.75,DN,30.9,24.1,69,1007.8,5.7,178,0.2
845,845,2025-04-25,78.58333333333333,DN,31.3,24.1,68,1007.6,5.9,162,0.1
846,846,2025-04-26,62.0,DN,31.3,24.7,70,1008.2,8.1,157,0.0
847,847,2025-04-27,60.583333333333336,DN,30.2,25.0,75,1009.2,6.4,152,0.8
848,848,2025-04-28,54.375,DN,30.5,24.3,72,1008.4,5.3,151,0.2
849,849,2025-04-29,71.08333333333333,DN,29.8,24.1,73,1009.0,4.4,108,0.2
850,850,2025-04-30,118.125,DN,30.9,23.4,67,1008.4,7.0,143,0.0
851,851,2025-05-01,92.45833333333333,DN,30.4,24.7,73,1009.3,5.3,99,4.2
852,852,2025-05-02,135.41666666666666,DN,30.2,24.7,74,1008.5,6.4,88,12.4
853,853,2025-05-03,115.375,DN,29.4,24.4,75,1008.3,4.8,149,3.0
854,854,2025-05-04,79.58333333333333,DN,29.8,24.9,76,1007.4,5.1,160,1.9
855,855,2025-05-05,74.125,DN,30.4,24.7,73,1006.8,5.2,166,1.0
856,856,2025-05-06,74.04166666666667,DN,30.8,25.4,74,1006.4,6.1,161,1.6
857,857,2025-05-07,69.16666666666667,DN,30.6,25.0,73,1005.7,5.6,156,2.7
858,858,2025-05-08,71.79166666666667,DN,30.6,24.9,74,1005.9,4.4,199,1.1
859,859,2025-05-09,72.25,DN,30.7,24.6,71,1006.2,4.7,240,6.2
860,860,2025-05-10,67.0,DN,29.3,25.4,81,1006.6,4.0,166,22.8
861,861,2025-05-11,89.29166666666667,DN,28.6,25.5,84,1006.1,4.9,120,3.6
862,862,2025-05-12,82.29166666666667,DN,27.4,25.8,91,1006.3,3.7,40,12.3
863,863,2025-05-13,95.41666666666667,DN,27.7,25.5,88,1007.4,4.8,119,12.7
864,864,2025-05-14,83.83333333333333,DN,27.7,25.7,89,1008.5,5.3,137,9.9
865,865,2025-05-15,59.166666666666664,DN,28.0,25.8,89,1009.1,5.3,146,13.0
866,866,2025-05-16,62.791666666666664,DN,28.4,26.1,88,1008.9,4.6,149,6.5
867,867,2025-05-17,71.41666666666667,DN,28.8,25.9,85,1008.8,4.2,142,3.7
868,868,2025-05-18,76.08333333333333,DN,29.0,26.0,84,1008.3,3.6,145,2.0
869,869,2025-05-19,79.58333333333333,DN,29.7,25.5,79,1007.4,5.3,160,0.8
870,870,2025-05-20,79.875,DN,30.3,25.8,78,1006.9,5.0,151,2.6
871,871,2025-05-21,62.25,DN,29.9,25.7,79,1007.4,4.1,198,6.8
872,872,2025-05-22,61.666666666666664,DN,30.6,25.4,76,1005.9,5.1,197,0.8
873,873,2025-05-23,61.583333333333336,DN,30.5,24.8,73,1004.2,6.5,219,11.8
874,874,2025-05-24,68.79166666666667,DN,29.6,25.1,78,1004.9,4.9,167,0.3
875,875,2025-05-25,52.375,DN,28.3,25.9,87,1006.5,5.3,107,30.3
876,876,2025-05-26,40.708333333333336,DN,27.9,25.6,88,1007.2,5.2,130,18.4
877,877,2025-05-27,42.458333333333336,DN,28.3,25.0,83,1007.1,3.6,178,6.3
878,878,2025-05-28,68.375,DN,29.4,24.1,74,1006.3,4.6,192,6.7
879,879,2025-05-29,59.583333333333336,DN,29.4,25.9,82,1006.9,4.1,201,9.1
880,880,2025-05-30,47.75,DN,29.3,25.7,81,1008.4,5.2,186,11.6
881,881,2025-05-31,47.25,DN,29.3,25.2,79,1009.3,5.2,171,3.9
882,882,2025-06-01,51.25,DN,29.3,24.7,78,1008.6,5.6,225,3.0
883,883,2025-06-02,42.75,DN,29.7,23.5,70,1007.8,6.0,225,1.2
884,884,2025-06-03,45.291666666666664,DN,28.2,23.7,77,1007.6,4.4,218,0.4
885,885,2025-06-04,70.29166666666667,DN,29.7,24.0,73,1007.4,4.4,249,4.9
886,886,2025-06-05,77.33333333333333,DN,30.3,24.0,70,1007.3,4.6,258,1.0
887,887,2025-06-06,87.04166666666667,DN,30.4,23.5,68,1007.0,4.3,250,0.2
888,888,2025-06-07,73.54166666666667,DN,30.1,23.6,69,1006.6,4.9,245,1.2
889,889,2025-06-08,69.83333333333333,DN,29.9,24.2,72,1005.4,4.2,208,6.2
890,890,2025-06-09,48.083333333333336,DN,29.8,23.6,70,1004.9,3.9,205,4.0
891,891,2025-06-10,54.791666666666664,DN,29.8,23.3,69,1004.4,4.7,231,0.3
892,892,2025-06-11,52.041666666666664,DN,29.6,22.4,66,1005.0,6.4,249,0.0
893,893,2025-06-12,54.708333333333336,DN,29.0,23.0,70,1005.2,5.4,247,0.0
894,894,2025-06-13,38.916666666666664,DN,28.0,23.8,78,1006.2,4.1,229,2.5
895,895,2025-06-14,31.666666666666668,DN,27.9,24.0,80,1007.2,4.8,218,1.3
896,896,2025-06-15,40.833333333333336,DN,28.3,23.8,77,1007.7,4.6,230,0.0
897,897,2025-06-16,54.458333333333336,DN,28.6,23.8,75,1007.9,3.2,228,0.0
898,898,2025-06-17,54.208333333333336,DN,29.3,23.7,72,1008.6,3.8,245,2.5
899,899,2025-06-18,57.125,DN,29.7,23.5,70,1007.9,3.8,246,2.7
900,900,2025-06-19,56.416666666666664,DN,29.6,23.4,70,1007.9,3.7,263,4.9
901,901,2025-06-20,59.875,DN,29.5,22.6,67,1007.6,5.4,272,0.7
902,902,2025-06-21,41.75,DN,29.5,22.7,68,1006.4,5.5,248,1.3
903,903,2025-06-22,47.208333333333336,DN,28.0,22.8,74,1006.5,4.7,234,0.7
904,904,2025-06-23,35.916666666666664,DN,27.6,22.2,73,1006.7,4.5,211,0.8
905,905,2025-06-24,36.416666666666664,DN,28.5,23.0,73,1006.5,4.5,191,0.1
906,906,2025-06-25,62.166666666666664,DN,28.9,23.3,72,1007.4,4.3,227,2.0
907,907,2025-06-26,56.458333333333336,DN,29.5,22.4,67,1007.8,6.9,250,1.0
908,908,2025-06-27,56.416666666666664,DN,27.4,22.9,77,1007.7,3.8,231,0.6
909,909,2025-06-28,50.541666666666664,DN,27.7,22.6,75,1007.0,5.3,252,0.0
910,910,2025-06-29,37.25,DN,27.6,22.7,75,1006.2,4.6,231,0.2
911,911,2025-06-30,38.541666666666664,DN,27.0,24.1,84,1006.0,3.2,220,3.4
912,912,2025-07-01,51.791666666666664,DN,28.3,23.4,75,1006.7,4.2,244,0.5
913,913,2025-07-02,45.416666666666664,DN,27.8,24.0,80,1007.6,3.6,236,2.2
914,914,2025-07-03,57.541666666666664,DN,28.1,23.0,75,1008.3,4.9,258,0.2
915,915,2025-07-04,62.375,DN,29.2,22.8,70,1007.7,6.5,258,0.0
916,916,2025-07-05,40.208333333333336,DN,28.1,23.1,75,1006.6,5.7,257,0.0
917,917,2025-07-06,39.458333333333336,DN,28.2,23.3,76,1006.5,4.8,242,0.5
918,918,2025-07-07,44.5,DN,29.0,23.4,73,1007.0,5.5,239,0.0
919,919,2025-07-08,57.291666666666664,DN,28.4,24.5,80,1007.5,4.5,179,11.0
920,920,2025-07-09,52.583333333333336,DN,28.6,24.1,77,1007.5,4.7,254,2.5
921,921,2025-07-10,51.0,DN,29.1,23.2,72,1005.5,5.6,261,1.3
922,922,2025-07-11,38.916666666666664,DN,28.9,22.3,68,1004.1,6.6,261,0.1
923,923,2025-07-12,32.583333333333336,DN,29.1,22.6,69,1004.9,5.1,239,0.5
924,924,2025-07-13,46.5,DN,29.5,23.2,70,1006.3,4.1,240,0.2
925,925,2025-07-14,66.83333333333333,DN,29.6,23.6,72,1006.3,3.9,236,1.8
926,926,2025-07-15,62.791666666666664,DN,29.2,24.3,76,1005.3,3.9,205,6.2
927,927,2025-07-16,58.083333333333336,DN,28.9,24.3,77,1005.9,3.6,180,6.9
928,928,2025-07-17,46.416666666666664,DN,28.3,24.8,82,1006.9,3.4,212,6.6
929,929,2025-07-18,39.708333333333336,DN,28.0,23.3,77,1006.4,6.0,239,0.0
930,930,2025-07-19,31.875,DN,28.3,22.9,73,1003.9,6.0,237,0.7
931,931,2025-07-20,24.875,DN,27.1,23.4,81,1003.8,5.3,223,1.1
932,932,2025-07-21,22.625,DN,26.6,23.9,85,1004.8,3.4,232,4.6
933,933,2025-07-22,22.75,DN,27.0,24.1,84,1003.8,4.4,215,3.5
934,934,2025-07-23,17.833333333333332,DN,27.1,24.2,85,1002.7,5.7,221,5.4
935,935,2025-07-24,18.708333333333332,DN,28.8,22.9,72,1004.6,6.8,229,0.1
936,936,2025-07-25,36.416666666666664,DN,29.8,23.0,68,1005.7,6.9,241,0.4
937,937,2025-07-26,42.75,DN,30.1,22.9,67,1006.2,7.0,243,0.3
938,938,2025-07-27,27.916666666666668,DN,27.8,23.9,80,1006.1,4.2,228,1.7
939,939,2025-07-28,40.083333333333336,DN,29.1,23.7,73,1005.0,5.3,232,0.8
940,940,2025-07-29,30.125,DN,29.5,23.7,72,1005.1,6.1,241,0.4
941,941,2025-07-30,22.125,DN,29.5,23.3,70,1006.2,6.1,240,0.1
942,942,2025-07-31,24.208333333333332,DN,29.8,23.3,69,1006.2,6.3,250,0.5
943,943,2025-08-01,34.416666666666664,DN,30.3,22.9,66,1005.6,5.9,249,0.0
944,944,2025-08-02,45.5,DN,30.6,23.0,66,1006.5,4.7,229,0.2
945,945,2025-08-03,56.416666666666664,DN,30.6,23.6,68,1008.0,4.4,232,0.1
946,946,2025-08-04,52.791666666666664,DN,30.1,23.9,71,1007.8,3.8,234,3.2
947,947,2025-08-05,40.458333333333336,DN,30.4,23.7,68,1007.1,3.8,260,3.3
948,948,2025-08-06,53.125,DN,29.7,23.7,71,1006.9,3.7,230,2.5
949,949,2025-08-07,41.333333333333336,DN,29.1,24.0,75,1008.1,3.0,186,4.9
950,950,2025-08-08,47.375,DN,29.6,24.2,74,1009.3,3.2,210,4.5
951,951,2025-08-09,39.583333333333336,DN,29.9,24.1,73,1009.4,4.8,257,0.1
952,952,2025-08-10,36.0,DN,30.0,22.4,65,1007.6,7.4,270,0.4
953,953,2025-08-11,41.875,DN,28.9,22.4,68,1006.4,5.7,252,3.1
954,954,2025-08-12,38.5,DN,28.4,23.3,75,1006.3,4.1,216,6.6
955,955,2025-08-13,43.458333333333336,DN,28.3,23.4,76,1007.8,3.9,229,7.1
956,956,2025-08-14,34.041666666666664,DN,29.0,22.4,69,1006.9,6.6,264,0.6
957,957,2025-08-15,31.541666666666668,DN,28.7,22.8,71,1004.7,5.2,262,5.0
958,958,2025-08-16,29.666666666666668,DN,26.9,22.9,79,1005.0,4.1,228,0.0
959,959,2025-08-17,37.291666666666664,DN,27.2,21.7,73,1007.7,6.1,235,0.0
960,960,2025-08-18,47.208333333333336,DN,27.7,22.6,75,1009.1,4.1,248,2.1
961,961,2025-08-19,44.458333333333336,DN,27.9,22.8,75,1009.1,4.5,246,0.1
962,962,2025-08-20,43.583333333333336,DN,29.2,22.7,70,1008.1,3.6,238,0.1
963,963,2025-08-21,48.708333333333336,DN,29.2,23.4,73,1008.4,4.4,254,13.6
964,964,2025-08-22,52.75,DN,27.7,24.5,83,1008.2,4.1,217,14.0
965,965,2025-08-23,42.916666666666664,DN,27.6,23.3,78,1007.9,4.1,256,2.8
966,966,2025-08-24,26.666666666666668,DN,27.8,22.9,75,1007.2,4.9,259,3.6
967,967,2025-08-25,33.041666666666664,DN,28.2,22.5,72,1005.5,5.8,266,0.3
968,968,2025-08-26,19.291666666666668,DN,26.8,23.2,81,1006.8,4.2,233,2.4
969,969,2025-08-27,25.625,DN,27.2,22.6,77,1008.2,4.5,238,0.0
970,970,2025-08-28,36.166666666666664,DN,28.2,22.6,72,1008.2,4.1,257,0.8
971,971,2025-08-29,36.041666666666664,DN,29.4,22.5,68,1007.9,5.8,278,0.3
972,972,2025-08-30,33.083333333333336,DN,29.6,22.3,66,1006.6,6.5,280,0.6
973,973,2025-08-31,22.333333333333332,DN,28.9,22.4,69,1005.2,5.5,242,0.1
974,974,2025-09-01,31.583333333333332,DN,28.5,23.2,74,1005.5,4.7,223,4.4
975,975,2025-09-02,42.458333333333336,DN,27.9,24.5,83,1006.8,3.1,201,0.3
976,976,2025-09-03,44.625,DN,28.3,23.7,77,1007.4,3.5,245,1.9
977,977,2025-09-04,49.958333333333336,DN,28.5,24.2,79,1006.7,4.3,288,2.5
978,978,2025-09-05,41.875,DN,28.3,24.5,81,1006.8,3.6,263,16.3
979,979,2025-09-06,47.208333333333336,DN,28.3,24.7,83,1007.2,2.8,245,16.6
980,980,2025-09-07,52.416666666666664,DN,27.4,25.0,88,1007.1,3.7,176,12.5
981,981,2025-09-08,31.166666666666668,DN,26.7,25.3,93,1007.6,3.8,163,9.8
982,982,2025-09-09,32.708333333333336,DN,27.5,24.8,86,1008.8,3.6,177,15.0
983,983,2025-09-10,28.458333333333332,DN,27.1,24.1,84,1009.3,2.8,175,2.2
984,984,2025-09-11,35.041666666666664,DN,28.0,24.5,83,1008.7,2.7,213,4.1
985,985,2025-09-12,46.0,DN,28.5,24.4,80,1008.7,3.5,243,16.3
986,986,2025-09-13,71.45833333333333,DN,28.5,24.4,80,1009.0,3.2,175,0.8
987,987,2025-09-14,59.416666666666664,DN,27.9,24.9,84,1009.5,3.7,114,4.0
988,988,2025-09-15,57.541666666666664,DN,27.9,24.5,83,1009.3,4.2,128,6.9
989,989,2025-09-16,49.958333333333336,DN,28.1,24.4,82,1009.2,3.5,233,12.9
990,990,2025-09-17,41.333333333333336,DN,28.2,24.5,82,1008.0,4.0,246,4.3
991,991,2025-09-18,42.25,DN,28.1,24.6,83,1007.4,4.0,216,11.6
992,992,2025-09-19,36.583333333333336,DN,28.2,23.0,74,1007.6,5.6,221,0.1
993,993,2025-09-20,16.708333333333332,DN,28.7,22.9,71,1007.2,6.3,218,0.1
994,994,2025-09-21,22.416666666666668,DN,29.1,22.9,70,1007.2,6.3,241,0.2
995,995,2025-09-22,52.208333333333336,DN,28.8,22.9,72,1007.9,5.1,242,0.5
996,996,2025-09-23,42.041666666666664,DN,28.5,22.7,72,1007.3,6.9,237,0.0
997,997,2025-09-24,19.0,DN,28.1,22.8,73,1005.8,5.8,243,0.0
998,998,2025-09-25,20.041666666666668,DN,28.1,22.8,73,1005.8,4.4,235,0.4
999,999,2025-09-26,23.375,DN,28.3,22.8,73,1007.9,5.0,249,0.0
1000,1000,2025-09-27,52.333333333333336,DN,27.4,23.9,81,1008.9,4.0,301,4.7
1001,1001,2025-09-28,38.125,DN,28.2,23.7,78,1006.0,5.3,293,0.5
1002,1002,2025-09-29,41.458333333333336,DN,29.0,23.2,72,1004.3,5.8,247,1.6
1003,1003,2025-09-30,18.541666666666668,DN,27.9,24.1,81,1007.0,4.5,161,14.0
1004,1004,2025-10-01,22.5,DN,27.6,24.7,85,1009.4,2.8,158,8.6
1005,1005,2025-10-02,59.25,DN,28.7,24.6,80,1010.1,3.2,315,1.4
1006,1006,2025-10-03,74.25,DN,29.2,24.3,76,1010.2,3.2,35,2.8
1007,1007,2025-10-04,53.5,DN,27.7,24.7,84,1010.4,3.4,138,14.8
1008,1008,2025-10-05,42.666666666666664,DN,28.0,24.3,82,1010.2,3.4,211,0.4
1009,1009,2025-10-06,45.916666666666664,DN,28.5,24.1,78,1009.6,4.1,232,5.6
1010,1010,2025-10-07,50.666666666666664,DN,28.5,23.9,77,1010.0,4.0,245,8.1
1011,1011,2025-10-08,40.583333333333336,DN,28.5,23.4,76,1010.3,4.6,301,4.7
1012,1012,2025-10-09,35.208333333333336,DN,28.3,24.4,80,1009.8,5.0,337,9.9
1013,1013,2025-10-10,45.166666666666664,DN,28.2,24.2,80,1008.9,5.0,334,3.3
1014,1014,2025-10-11,54.833333333333336,DN,27.7,23.9,81,1008.8,3.1,29,10.4
1015,1015,2025-10-12,56.291666666666664,DN,27.7,25.1,86,1008.5,3.1,43,15.5
1016,1016,2025-10-13,78.04166666666667,DN,27.1,25.2,90,1008.5,3.3,48,24.7
1017,1017,2025-10-14,81.625,DN,26.9,24.9,90,1008.4,4.1,64,17.8
1018,1018,2025-10-15,69.20833333333333,DN,26.7,25.1,91,1008.4,2.7,115,15.8
1019,1019,2025-10-16,64.41666666666667,DN,27.8,25.1,86,1008.8,5.0,16,11.6
1020,1020,2025-10-17,61.541666666666664,DN,27.8,24.5,83,1009.4,4.9,355,10.7
1021,1021,2025-10-18,57.166666666666664,DN,28.3,25.0,83,1008.7,5.3,346,12.8
1022,1022,2025-10-19,64.70833333333333,DN,27.8,25.2,86,1007.7,3.9,353,22.6
1023,1023,2025-10-20,59.833333333333336,DN,28.0,24.7,83,1008.0,4.3,320,11.1
1024,1024,2025-10-21,61.291666666666664,DN,27.7,24.8,85,1009.1,4.1,318,6.7
1025,1025,2025-10-22,77.20833333333333,DN,28.3,23.5,77,1009.6,5.7,12,0.0
1026,1026,2025-10-23,74.08333333333333,DN,27.6,22.2,73,1010.0,6.8,22,0.0
1027,1027,2025-10-24,66.75,DN,27.6,22.3,74,1010.2,4.4,15,0.0
1028,1028,2025-10-25,69.79166666666667,DN,27.5,23.8,81,1009.9,3.9,27,2.2
1029,1029,2025-10-26,86.79166666666667,DN,27.6,23.7,80,1010.4,5.0,47,1.1
1030,1030,2025-10-27,86.45833333333333,DN,28.2,23.2,75,1011.5,4.9,17,0.0
1031,1031,2025-10-28,92.45833333333333,DN,27.8,24.0,80,1011.0,5.4,359,11.3
1032,1032,2025-10-29,82.41666666666667,DN,27.9,23.6,78,1010.0,5.3,14,4.1
1033,1033,2025-10-30,80.95833333333333,DN,26.6,24.2,87,1009.6,6.3,346,13.9
1034,1034,2025-10-31,67.33333333333333,DN,26.7,24.6,88,1009.9,4.3,110,12.6
1035,1035,2025-11-01,67.45833333333333,DN,26.7,25.0,91,1010.2,3.6,41,30.7
1036,1036,2025-11-02,50.208333333333336,DN,26.7,24.6,89,1010.2,3.8,134,25.0
1037,1037,2025-11-03,52.791666666666664,DN,26.8,24.3,87,1009.9,2.4,353,8.2
1038,1038,2025-11-04,70.83333333333333,DN,26.5,24.3,88,1009.9,2.5,42,9.8
1039,1039,2025-11-05,74.58333333333333,DN,26.2,23.4,85,1008.8,4.9,350,0.6
1040,1040,2025-11-06,75.04166666666667,DN,27.3,23.7,81,1008.0,4.6,342,0.1
1041,1041,2025-11-07,72.625,DN,28.2,24.0,79,1007.2,4.1,311,0.0
1042,1042,2025-11-08,72.33333333333333,DN,27.5,24.3,84,1008.5,3.7,111,5.4
1043,1043,2025-11-09,70.04166666666667,DN,27.6,24.3,83,1008.9,3.3,44,7.5
1044,1044,2025-11-10,66.08333333333333,DN,27.9,24.3,82,1008.8,2.8,319,16.5
1045,1045,2025-11-11,70.375,DN,28.5,23.7,78,1008.6,3.9,269,0.0
1046,1046,2025-11-12,92.29166666666667,DN,28.6,24.7,81,1009.5,3.8,2,1.1
1047,1047,2025-11-13,90.33333333333333,DN,26.5,24.8,91,1011.6,4.8,28,18.5
1048,1048,2025-11-14,76.625,DN,27.0,23.7,83,1012.0,5.0,11,8.2
1049,1049,2025-11-15,80.375,DN,26.0,19.3,69,1013.0,7.8,21,0.0
1050,1050,2025-11-16,68.75,DN,26.4,20.5,71,1012.9,6.9,32,0.0
1051,1051,2025-11-17,67.83333333333333,DN,25.6,22.4,82,1012.4,5.8,355,1.1
1052,1052,2025-11-18,56.625,DN,25.7,23.0,85,1012.3,7.5,357,2.9
1053,1053,2025-11-19,54.333333333333336,DN,25.0,20.5,76,1013.5,9.5,15,0.2
1054,1054,2025-11-20,52.25,DN,24.1,17.2,66,1014.8,9.3,17,0.0
1055,1055,2025-11-21,60.666666666666664,DN,24.2,16.5,63,1015.3,9.1,15,0.0
1056,1056,2025-11-22,69.875,DN,24.7,16.9,63,1013.9,7.3,4,0.0
1057,1057,2025-11-23,58.5,DN,25.4,19.0,69,1013.2,7.7,354,0.0
1058,1058,2025-11-24,61.75,DN,26.1,20.1,71,1012.2,7.8,6,0.0
1059,1059,2025-11-25,66.125,DN,25.6,18.9,68,1012.2,8.5,17,0.0
1060,1060,2025-11-26,84.625,DN,24.0,17.3,68,1012.8,6.4,360,0.0
1061,1061,2025-11-27,75.83333333333333,DN,23.4,15.5,63,1013.8,7.9,20,0.0
1062,1062,2025-11-28,73.41666666666667,DN,21.6,11.6,55,1013.8,6.7,5,0.0
1063,1063,2025-11-29,68.0,DN,21.2,13.6,63,1012.3,5.2,335,0.0
1064,1064,2025-11-30,65.0,DN,22.2,15.5,68,1011.7,4.9,331,0.0
1065,1065,2025-12-01,70.83333333333333,DN,23.4,17.4,72,1011.4,4.6,337,0.0
1066,1066,2025-12-02,70.0,DN,25.3,19.4,72,1010.7,4.4,349,0.0
1067,1067,2025-12-03,69.83333333333333,DN,26.5,21.1,74,1011.6,5.2,352,0.0
1068,1068,2025-12-04,67.58333333333333,DN,27.4,21.3,70,1012.2,6.2,8,0.1
1069,1069,2025-12-05,59.5,DN,26.1,22.4,80,1013.6,4.5,9,3.2
1070,1070,2025-12-06,68.75,DN,26.6,22.2,78,1013.1,5.5,6,0.0
1071,1071,2025-12-07,82.25,DN,26.8,21.5,74,1012.7,4.4,6,0.0
1072,1072,2025-12-08,75.54166666666667,DN,25.9,19.8,71,1013.1,6.5,37,0.0
1073,1073,2025-12-09,68.375,DN,24.5,17.4,66,1013.2,5.3,14,0.0
1074,1074,2025-12-10,75.33333333333333,DN,24.8,18.5,70,1012.8,7.4,4,0.0
1075,1075,2025-12-11,70.83333333333333,DN,24.3,20.2,78,1012.6,6.4,356,0.0
1076,1076,2025-12-12,50.833333333333336,DN,24.7,21.3,81,1012.0,6.2,352,0.8
1077,1077,2025-12-13,58.875,DN,26.0,22.2,80,1011.8,6.1,5,1.8
1078,1078,2025-12-14,63.541666666666664,DN,26.7,22.1,77,1012.3,7.8,11,0.0
1079,1079,2025-12-15,52.625,DN,26.5,21.1,73,1012.7,6.9,1,0.0
1080,1080,2025-12-16,55.541666666666664,DN,26.7,20.8,71,1012.1,4.8,359,0.0
1081,1081,2025-12-17,57.833333333333336,DN,26.9,21.1,72,1012.3,5.7,15,0.0
1082,1082,2025-12-18,59.583333333333336,DN,26.3,21.6,76,1012.4,5.2,7,0.3
1083,1083,2025-12-19,66.58333333333333,DN,25.9,20.2,72,1011.0,6.0,354,0.0
1084,1084,2025-12-20,72.66666666666667,DN,25.8,19.0,69,1010.3,4.7,356,0.0
1085,1085,2025-12-21,71.875,DN,25.5,18.1,66,1011.4,6.0,6,0.0
1086,1086,2025-12-22,59.166666666666664,DN,25.4,19.6,72,1010.6,5.7,354,0.0
1087,1087,2025-12-23,70.375,DN,27.0,21.3,73,1009.7,4.8,30,0.0
1088,1088,2025-12-24,88.5,DN,26.7,21.7,75,1009.6,4.8,353,0.0
1089,1089,2025-12-25,74.66666666666667,DN,27.3,20.8,71,1010.0,5.7,5,0.0
1090,1090,2025-12-26,67.125,DN,26.7,20.6,70,1010.9,5.6,29,0.0
1091,1091,2025-12-27,63.5,DN,26.8,20.0,67,1012.1,6.8,10,0.0
1092,1092,2025-12-28,67.375,DN,26.7,19.8,68,1012.6,4.9,12,0.0
1093,1093,2025-12-29,79.29166666666667,DN,26.5,19.5,67,1011.7,4.1,16,0.0
1094,1094,2025-12-30,92.16666666666667,DN,25.6,19.2,70,1010.7,4.0,17,0.0
1095,1095,2025-12-31,128.91666666666666,DN,25.3,18.7,70,1009.2,4.1,360,0.0
