date,temperature_2m_mean,dew_point_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,winddirection_10m_dominant,precipitation_sum
7/1/2025,28.1,23.5,77,1006.5,5.6,233,0.6
7/2/2025,27.8,24.1,81,1007.3,5.7,230,3.7
7/3/2025,28,23.1,76,1008.2,6.1,254,0
7/4/2025,29.3,22.5,68,1007.4,7.7,257,0.1
7/5/2025,28.3,23,74,1006.4,7.4,250,0
7/6/2025,28.4,23.1,74,1006.3,6.1,237,1.2
7/7/2025,29.2,23.4,72,1006.8,6.8,234,0
7/8/2025,28.7,24.4,79,1007.3,6.1,198,3.7
7/9/2025,28.4,24.6,81,1007.3,6.4,246,3.3
7/10/2025,29.1,23.3,72,1005.3,7.5,256,0.7
7/11/2025,28.6,22.4,70,1003.8,9,253,0.1
7/12/2025,29,22.5,69,1004.7,7,239,0.7
7/13/2025,29.1,23.8,75,1006.2,6,223,2.1
7/14/2025,29.5,23.8,74,1006.1,6.4,233,5.5
7/15/2025,29.3,24.2,76,1005,6.8,222,10.1
7/16/2025,29,24.3,77,1005.8,5.1,205,10.6
7/17/2025,28.2,25.3,85,1006.8,5.2,195,4.9
7/18/2025,28,23.6,78,1006.1,6.6,224,0.1
7/19/2025,27.9,23.7,79,1003.7,6.5,223,6.5
7/20/2025,27.6,23.3,79,1003.5,8.3,216,0.5
7/21/2025,26.9,23.6,82,1004.6,7.6,224,0.5
7/22/2025,26.8,24.7,88,1003.6,6.3,214,1.1
7/23/2025,26.8,24.8,89,1002.5,6.4,203,4.9
7/24/2025,28.6,23.2,75,1004.4,7.9,221,0.3
7/25/2025,29.3,23.2,71,1005.4,7.9,237,0.4
7/26/2025,29.5,23.4,71,1006.1,6.3,234,0.8
7/27/2025,27.8,24.2,82,1005.9,6.4,230,1.5
7/28/2025,28.7,24.3,78,1004.7,6.4,220,3.9
7/29/2025,29.2,24.1,75,1004.8,6.9,233,1.4
7/30/2025,29.1,23.8,74,1006,6.7,232,0.2
7/31/2025,29.6,23.5,71,1005.9,7.9,249,0.5
8/1/2025,30.3,23,67,1005.4,7.6,241,0.2
8/2/2025,30.5,23,66,1006.2,7.4,229,0
8/3/2025,30.5,24,71,1007.8,6.7,233,0.2
8/4/2025,29.9,24,72,1007.6,6.8,230,1.2
8/5/2025,30.3,24.2,72,1006.9,6.9,237,1.9
8/6/2025,29.4,24.1,74,1006.7,6.2,225,5.1
8/7/2025,29,24.2,77,1007.9,5,197,3.5
8/8/2025,29.6,24.1,74,1009.2,4.3,217,4.7
8/9/2025,29.9,24.2,74,1009.1,6.2,246,0.1
8/10/2025,30,22.4,66,1007.4,9.2,266,0.2
8/11/2025,28.6,23,73,1006.1,7,241,5.8
8/12/2025,28.4,23.4,76,1006.1,6.2,212,7.5
8/13/2025,28.7,23.5,75,1007.5,5.8,229,1.7
8/14/2025,29.3,22.4,68,1006.6,7.9,255,0.2
8/15/2025,28.9,23.1,72,1004.5,7.3,247,2.6
8/16/2025,27.8,22.6,74,1004.7,6.6,236,0.4
8/17/2025,27.3,22.3,75,1007.5,5.7,226,0.1
8/18/2025,27.9,22.7,75,1008.8,6.1,235,1.4
8/19/2025,28,23.1,76,1008.8,5.8,236,0.7
8/20/2025,29.4,22.8,69,1007.9,4.9,241,1.4
8/21/2025,29.2,23.3,73,1008.2,6.1,234,13.2
8/22/2025,27.8,24.8,85,1008,5.5,212,10.7
8/23/2025,27.5,23.7,81,1007.8,5.9,244,0.9
8/24/2025,27.7,23.2,78,1007,6.9,250,6.4
8/25/2025,27.9,23,76,1005.2,8.4,253,0.7
8/26/2025,26.8,22.9,80,1006.5,7.8,218,0.4
8/27/2025,27,22.6,78,1008.1,6.6,237,0
8/28/2025,28,22.6,73,1008,6.5,252,0.9
8/29/2025,29.5,22.1,66,1007.6,8.7,273,0.3
8/30/2025,29.5,22.5,67,1006.4,8.6,271,0.6
8/31/2025,28.7,22.6,70,1004.9,7.3,240,0.4
9/1/2025,29,22.7,70,1005.2,6.8,211,2.1
9/2/2025,28.2,24.4,82,1006.7,5,197,1.1
9/3/2025,28.5,23.9,77,1007.2,5.5,229,6.6
9/4/2025,28,24.8,84,1006.6,4.7,253,0.9
9/5/2025,28.1,24.8,84,1006.7,4.4,238,20.1
9/6/2025,28.1,24.6,83,1007.1,3.7,214,16.9
9/7/2025,27.5,24.8,87,1006.9,5.1,184,11.3
9/8/2025,27,25.2,90,1007.4,5.5,178,7.1
9/9/2025,27.4,24.9,88,1008.6,5.6,176,15.5
9/10/2025,26.9,24.2,86,1009.2,4.4,187,5.5
9/11/2025,28.2,24.4,82,1008.6,3.5,200,7.6
9/12/2025,28.4,24.8,82,1008.7,3,208,12.2
9/13/2025,28.6,24.4,80,1008.9,2.6,156,3.3
9/14/2025,27.5,25.1,87,1009.5,3.7,114,20.1
9/15/2025,27.6,24.8,85,1009.3,3.3,117,17.9
9/16/2025,28.1,24.5,82,1009.1,3.8,241,11.2
9/17/2025,28.3,24.3,80,1008,3.9,227,15.9
9/18/2025,28.5,24.3,80,1007.2,5.7,214,4.1
9/19/2025,28.6,23,73,1007.3,6.8,205,0.3
9/20/2025,28.8,23.2,72,1007,6.5,201,0.6
9/21/2025,29.2,22.9,70,1007,6.9,230,0.8
9/22/2025,28.8,23.6,74,1007.7,5.8,231,3
9/23/2025,28.6,23.1,73,1007.1,7.1,231,0.3
9/24/2025,28,23,75,1005.5,7,232,0.7
9/25/2025,28.3,23,74,1005.6,6,238,0.6
9/26/2025,28.3,23.2,75,1007.7,6.3,246,0.6
9/27/2025,27.1,23.8,83,1008.8,5,283,2.7
9/28/2025,28.3,23.9,78,1005.9,5.1,304,3.5
9/29/2025,28.5,24.1,78,1004.1,7.3,231,6.3
9/30/2025,27.8,24.1,81,1006.9,6.5,170,23.4
10/1/2025,27.8,24.8,85,1009.3,4,144,5.5
10/2/2025,28.8,24.4,79,1010,2.7,142,1.8
10/3/2025,28.9,24.7,79,1010.1,3.7,76,8.5
10/4/2025,27.8,24.8,84,1010.4,4.6,157,12.8
10/5/2025,28.3,24.3,81,1010,4.8,208,5
10/6/2025,28.4,24,78,1009.4,6.3,224,5.1
10/7/2025,28.7,23.6,76,1009.8,6.7,236,5.3
10/8/2025,28.5,23.8,77,1010.1,5.1,269,6.1
10/9/2025,27.8,24.3,82,1009.8,4.8,9,13.4
10/10/2025,28.1,24.6,82,1008.8,4.7,18,11.2
10/11/2025,27.6,24.9,86,1008.8,3.3,285,13.1
10/12/2025,27.6,25.1,87,1008.5,3.9,49,20.5
10/13/2025,27.2,25.3,90,1008.5,3.7,62,17
10/14/2025,26.7,25,91,1008.4,4.2,71,16.9
10/15/2025,27,25.2,91,1008.4,3.4,107,14.4
10/16/2025,27.7,25.2,87,1008.8,5.2,17,16.6
10/17/2025,28,24.7,83,1009.3,5.4,6,7.5
10/18/2025,28.3,24.9,82,1008.5,5.2,11,10.8
10/19/2025,28.2,24.6,82,1007.5,5.3,19,12.6
10/20/2025,28.6,24.3,79,1007.8,4.3,12,3.1
10/21/2025,28.1,24.3,81,1008.9,4.2,357,2.1
10/22/2025,28,22.8,75,1009.5,7.3,26,0
10/23/2025,27.2,21.8,73,1010,8.3,32,0
10/24/2025,27.4,21.9,73,1010.1,5,25,0
10/25/2025,27.7,23,76,1009.8,4.8,39,0
10/26/2025,28,23.2,76,1010.2,6,56,0.6
10/27/2025,28.1,22.9,74,1011.5,5.3,27,0
10/28/2025,27.8,23.5,78,1010.9,6.1,23,4.8
10/29/2025,28,23,76,1009.9,7,19,1.6
10/30/2025,26.7,24.2,86,1009.5,6.8,359,9.5
10/31/2025,26.7,25.1,91,1009.9,3.9,72,37.6
11/1/2025,26.6,25.3,93,1010.2,3.4,85,25.7
11/2/2025,26.9,24.9,89,1010.2,4,152,17.4
11/3/2025,26.9,24.8,89,1009.8,2.3,20,3.9
11/4/2025,26.5,24.7,90,1009.8,3.5,15,11.4
11/5/2025,26,23.2,85,1008.8,5.2,2,0.8
11/6/2025,27.2,23.7,82,1007.9,5.5,353,0
11/7/2025,27.8,24.5,83,1007.2,4,328,0
11/8/2025,27,24.6,87,1008.5,3.5,110,17.2
11/9/2025,27.7,24.6,84,1008.9,4,198,9.1
11/10/2025,27.8,25.1,86,1008.8,3.3,216,12.9
11/11/2025,28.5,24.1,79,1008.5,3.4,240,0
11/12/2025,28.7,25.3,83,1009.4,3.3,110,0.2
11/13/2025,26.6,24.9,90,1011.6,5,49,19.4
11/14/2025,27,23.4,82,1012,5.7,27,7
11/15/2025,25.6,18.9,69,1013.1,8.4,31,0
11/16/2025,26.2,20.8,73,1012.9,7.9,36,0
11/17/2025,25.7,22.3,82,1012.3,6.7,17,0.5
11/18/2025,25.9,22.7,83,1012.3,8.7,18,0.8
11/19/2025,25,19.9,74,1013.6,10.8,27,0.5
11/20/2025,24,17,66,1014.9,11.3,28,0
11/21/2025,23.9,16.4,64,1015.3,10.9,25,0
11/22/2025,24.3,16.9,64,1013.9,9.1,18,0
11/23/2025,25,19.2,72,1013.3,8.5,6,0
11/24/2025,25.7,20.4,74,1012.2,8.8,17,0
11/25/2025,25,19,71,1012.3,10,26,0
11/26/2025,23.6,17.1,69,1012.8,8.5,18,0
11/27/2025,22.9,15.2,64,1013.9,10.1,31,0
11/28/2025,21.2,11,55,1013.8,9,19,0
11/29/2025,21.3,14.6,68,1012.2,6,353,0
11/30/2025,22.9,16.2,68,1011.6,4.9,336,0
12/1/2025,24.1,18.2,71,1011.3,4.2,329,0
12/2/2025,24.9,20.1,76,1010.6,4,327,0
12/3/2025,26.3,21.6,77,1011.6,4.8,354,0
12/4/2025,26.8,21.4,74,1012.1,7.5,20,0
12/5/2025,25.8,22.8,84,1013.6,4.3,11,1.9
12/6/2025,26.6,22,78,1013.1,5.7,18,0
12/7/2025,26.2,21.5,77,1012.6,4.4,14,0
12/8/2025,25.2,19.2,71,1013.2,6.8,42,0
12/9/2025,24.1,17.7,69,1013.2,5.7,32,0
12/10/2025,24.5,18.5,71,1012.8,7.3,20,0
12/11/2025,23.8,20.4,82,1012.6,6.2,10,0
12/12/2025,24.4,21.7,85,1011.9,6.6,3,0.5
12/13/2025,25.7,22.5,83,1011.7,7.1,12,2.2
12/14/2025,26.3,22,78,1012.3,8.6,17,0
12/15/2025,26.1,21,75,1012.7,7.4,9,0
12/16/2025,26.3,20.9,74,1012,4.9,11,0
12/17/2025,26.6,21.2,74,1012.2,6.1,24,0
12/18/2025,26.1,20.7,73,1012.3,6.5,16,0
12/19/2025,25.7,20.2,73,1010.9,6,10,0
12/20/2025,25.6,19.6,71,1010.2,4.6,0,0
12/21/2025,25,19,72,1011.3,6.2,22,0
12/22/2025,25.5,20.1,73,1010.6,5.5,4,0
12/23/2025,26.8,22.2,77,1009.7,3.6,11,0
12/24/2025,26.8,22.1,77,1009.5,3.9,358,0
12/25/2025,26.8,20.9,72,1009.9,5.4,13,0
12/26/2025,25.8,20.7,74,1011,5.5,20,0
12/27/2025,25.7,19.8,71,1012.1,6.5,14,0
12/28/2025,25.7,19.7,71,1012.6,5,9,0
12/29/2025,25.5,20,73,1011.7,3.3,16,0
12/30/2025,25.7,19.9,72,1010.6,2.1,34,0
12/31/2025,24.9,20.2,77,1009.2,2.6,267,0
