date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25,station,wind_dir_sin,wind_dir_cos,month_sin,month_cos
2021-12-08,22.6,26.3,3.0,11.3,1011.0,81,16.0,62T,0.9993908270190958,0.03489949670250108,-2.4492935982947064e-16,1.0
2021-12-09,23.0,26.7,0.3,9.9,1011.2,81,18.0,62T,0.8386705679454239,0.5446390350150272,-2.4492935982947064e-16,1.0
2021-12-10,23.1,26.4,21.3,11.7,1011.3,83,16.0,62T,0.9945218953682734,-0.10452846326765333,-2.4492935982947064e-16,1.0
2021-12-11,22.7,26.7,1.1,12.6,1011.1,79,16.0,62T,0.984807753012208,0.17364817766693041,-2.4492935982947064e-16,1.0
2021-12-12,22.7,26.5,0.4,8.6,1010.8,80,17.0,62T,0.9271838545667874,0.37460659341591196,-2.4492935982947064e-16,1.0
2021-12-13,23.2,26.0,14.0,8.8,1010.0,85,17.0,62T,0.981627183447664,-0.1908089953765448,-2.4492935982947064e-16,1.0
2021-12-14,23.0,26.0,2.1,9.1,1009.0,84,15.0,62T,0.6018150231520483,0.7986355100472928,-2.4492935982947064e-16,1.0
2021-12-15,23.5,26.4,4.0,8.4,1008.8,85,14.0,62T,-0.13917310096006588,0.9902680687415703,-2.4492935982947064e-16,1.0
2021-12-16,23.9,25.6,35.1,8.0,1009.0,90,16.0,62T,0.17364817766693033,0.984807753012208,-2.4492935982947064e-16,1.0
2021-12-17,23.8,25.9,37.6,17.4,1008.4,88,13.0,62T,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2021-12-18,23.1,26.9,7.3,18.7,1008.5,80,18.0,62T,0.9986295347545738,0.052335956242943966,-2.4492935982947064e-16,1.0
2021-12-19,22.6,25.1,10.7,7.6,1010.2,86,14.0,62T,0.6293203910498377,-0.7771459614569707,-2.4492935982947064e-16,1.0
2021-12-20,22.5,25.7,0.0,8.2,1010.8,83,15.0,62T,0.777145961456971,-0.6293203910498373,-2.4492935982947064e-16,1.0
2021-12-21,23.2,26.2,3.8,8.2,1010.7,84,20.0,62T,0.8571673007021123,-0.5150380749100543,-2.4492935982947064e-16,1.0
2021-12-22,23.4,25.9,1.2,6.4,1010.3,86,14.0,62T,0.9396926207859083,0.3420201433256688,-2.4492935982947064e-16,1.0
2021-12-23,23.3,25.4,3.5,6.5,1010.0,88,14.0,62T,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0
2021-12-24,23.4,25.6,1.3,7.1,1009.6,88,16.0,62T,0.992546151641322,0.12186934340514749,-2.4492935982947064e-16,1.0
2021-12-25,23.5,26.4,4.3,13.3,1010.5,84,18.0,62T,0.9455185755993168,-0.3255681544571564,-2.4492935982947064e-16,1.0
2021-12-26,23.3,26.4,1.2,10.7,1011.5,83,18.0,62T,0.984807753012208,-0.1736481776669303,-2.4492935982947064e-16,1.0
2021-12-27,23.3,26.3,0.7,9.0,1012.2,84,20.0,62T,0.9961946980917455,0.08715574274765814,-2.4492935982947064e-16,1.0
2021-12-28,23.1,26.3,1.2,10.6,1011.2,83,20.0,62T,0.9961946980917455,-0.08715574274765824,-2.4492935982947064e-16,1.0
2021-12-29,23.3,26.0,12.2,14.4,1010.7,85,16.0,62T,0.9975640502598242,0.06975647374412546,-2.4492935982947064e-16,1.0
2021-12-30,23.2,25.3,45.8,19.6,1011.5,88,15.0,62T,0.9986295347545738,0.052335956242943966,-2.4492935982947064e-16,1.0
2021-12-31,22.4,26.8,25.0,25.0,1011.8,77,19.0,62T,0.9702957262759965,0.2419218955996679,-2.4492935982947064e-16,1.0
2022-01-01,21.9,26.6,12.2,22.0,1011.8,76,18.0,62T,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
2022-01-02,22.0,26.7,6.0,18.8,1011.3,76,20.0,62T,0.9563047559630354,0.29237170472273677,0.49999999999999994,0.8660254037844387
2022-01-03,22.6,26.1,8.0,13.9,1010.5,81,17.0,62T,0.9998476951563913,0.017452406437283376,0.49999999999999994,0.8660254037844387
2022-01-04,23.0,26.2,9.7,12.2,1011.0,83,18.0,62T,0.9975640502598242,-0.06975647374412533,0.49999999999999994,0.8660254037844387
2022-01-05,23.2,25.9,2.4,7.4,1010.8,85,15.0,62T,0.9961946980917455,0.08715574274765814,0.49999999999999994,0.8660254037844387
2022-01-06,23.2,25.6,2.3,9.1,1011.2,87,19.0,62T,0.9743700647852352,-0.2249510543438648,0.49999999999999994,0.8660254037844387
2022-01-07,23.3,26.1,3.5,13.2,1011.5,85,17.0,62T,0.9743700647852352,-0.2249510543438648,0.49999999999999994,0.8660254037844387
2022-01-08,23.1,26.0,3.2,13.1,1011.3,84,17.0,62T,0.9659258262890683,-0.25881904510252085,0.49999999999999994,0.8660254037844387
2022-01-09,23.3,26.0,1.1,10.7,1010.4,86,18.0,62T,0.9876883405951377,-0.15643446504023104,0.49999999999999994,0.8660254037844387
2022-01-10,23.2,25.8,1.0,8.5,1011.2,86,23.0,62T,0.9396926207859084,-0.3420201433256687,0.49999999999999994,0.8660254037844387
2022-01-11,22.9,25.6,0.0,10.8,1011.9,86,20.0,62T,0.8829475928589271,-0.46947156278589053,0.49999999999999994,0.8660254037844387
2022-01-12,22.2,25.9,0.5,16.7,1012.2,80,21.0,62T,0.913545457642601,-0.4067366430758001,0.49999999999999994,0.8660254037844387
2022-01-13,21.3,25.3,0.3,11.3,1012.7,80,24.0,62T,0.8987940462991669,-0.4383711467890775,0.49999999999999994,0.8660254037844387
2022-01-14,21.7,25.7,0.3,14.3,1012.3,79,23.0,62T,0.9205048534524404,-0.3907311284892736,0.49999999999999994,0.8660254037844387
2022-01-15,21.6,25.5,0.0,12.1,1011.7,80,21.0,62T,0.913545457642601,-0.4067366430758001,0.49999999999999994,0.8660254037844387
2022-01-16,22.5,26.1,2.4,13.9,1011.4,81,19.0,62T,0.9876883405951377,-0.15643446504023104,0.49999999999999994,0.8660254037844387
2022-01-17,22.5,26.0,0.5,10.6,1011.4,82,19.0,62T,0.9993908270190958,0.03489949670250108,0.49999999999999994,0.8660254037844387
2022-01-18,22.4,26.2,0.3,12.0,1011.0,80,21.0,62T,0.9743700647852352,-0.2249510543438648,0.49999999999999994,0.8660254037844387
2022-01-19,22.3,26.0,0.9,14.0,1010.1,80,22.0,62T,0.9335804264972017,-0.35836794954530027,0.49999999999999994,0.8660254037844387
2022-01-20,22.4,25.9,0.5,13.2,1009.6,82,20.0,62T,0.8746197071393959,-0.484809620246337,0.49999999999999994,0.8660254037844387
2022-01-21,22.6,26.0,0.4,11.8,1009.8,82,19.0,62T,0.8746197071393959,-0.484809620246337,0.49999999999999994,0.8660254037844387
2022-01-22,22.7,26.3,0.0,13.1,1008.9,81,18.0,62T,0.8910065241883679,-0.45399049973954675,0.49999999999999994,0.8660254037844387
2022-01-23,23.2,26.3,0.0,10.6,1008.8,84,18.0,62T,0.8987940462991669,-0.4383711467890775,0.49999999999999994,0.8660254037844387
2022-01-24,23.1,26.1,0.0,8.5,1008.7,84,18.0,62T,0.9986295347545738,-0.05233595624294362,0.49999999999999994,0.8660254037844387
2022-01-25,22.9,26.4,0.0,9.3,1009.1,82,24.0,62T,0.9335804264972017,-0.35836794954530027,0.49999999999999994,0.8660254037844387
2022-01-26,23.0,26.7,0.0,11.3,1009.4,81,23.0,62T,0.9271838545667874,-0.37460659341591207,0.49999999999999994,0.8660254037844387
2022-01-27,22.6,27.0,0.0,13.2,1009.3,78,23.0,62T,0.8746197071393959,-0.484809620246337,0.49999999999999994,0.8660254037844387
2022-01-28,22.7,26.7,0.0,11.7,1009.8,79,25.0,62T,0.8480480961564261,-0.5299192642332048,0.49999999999999994,0.8660254037844387
2022-01-29,23.0,26.1,0.0,8.8,1009.5,84,23.0,62T,0.9743700647852352,-0.2249510543438648,0.49999999999999994,0.8660254037844387
2022-01-30,23.1,26.2,0.0,9.8,1009.2,84,23.0,62T,0.9563047559630355,-0.29237170472273666,0.49999999999999994,0.8660254037844387
2022-01-31,23.2,26.6,0.1,12.4,1008.9,82,27.0,62T,0.9335804264972017,-0.35836794954530027,0.49999999999999994,0.8660254037844387
2022-02-01,23.2,26.9,0.9,13.2,1008.9,81,20.0,62T,0.981627183447664,-0.1908089953765448,0.8660254037844386,0.5000000000000001
2022-02-02,23.2,26.5,8.0,14.3,1009.8,82,17.0,62T,0.8987940462991669,-0.4383711467890775,0.8660254037844386,0.5000000000000001
2022-02-03,23.5,26.5,3.9,14.7,1009.4,84,15.0,62T,0.9563047559630355,-0.29237170472273666,0.8660254037844386,0.5000000000000001
2022-02-04,23.1,25.9,6.0,14.8,1009.1,85,20.0,62T,0.9396926207859084,-0.3420201433256687,0.8660254037844386,0.5000000000000001
2022-02-05,22.8,25.7,6.4,16.2,1009.6,84,19.0,62T,0.9396926207859084,-0.3420201433256687,0.8660254037844386,0.5000000000000001
2022-02-06,23.0,26.1,3.7,12.7,1010.5,84,18.0,62T,0.9205048534524404,-0.3907311284892736,0.8660254037844386,0.5000000000000001
2022-02-07,23.1,25.6,4.8,8.8,1010.4,87,18.0,62T,0.9986295347545738,-0.05233595624294362,0.8660254037844386,0.5000000000000001
2022-02-08,23.2,25.3,9.3,9.6,1009.9,89,13.0,62T,0.8910065241883679,-0.45399049973954675,0.8660254037844386,0.5000000000000001
2022-02-09,23.4,26.2,0.9,11.6,1009.5,85,19.0,62T,0.9455185755993168,-0.3255681544571564,0.8660254037844386,0.5000000000000001
2022-02-10,23.3,26.0,1.0,10.0,1009.4,85,23.0,62T,0.8480480961564261,-0.5299192642332048,0.8660254037844386,0.5000000000000001
2022-02-11,23.1,25.9,0.7,10.5,1008.7,85,22.0,62T,0.7986355100472927,-0.6018150231520484,0.8660254037844386,0.5000000000000001
2022-02-12,23.4,25.8,1.1,7.6,1007.8,87,21.0,62T,0.9902680687415703,0.1391731009600657,0.8660254037844386,0.5000000000000001
2022-02-13,23.4,26.4,1.4,12.5,1006.1,84,16.0,62T,0.9455185755993168,-0.3255681544571564,0.8660254037844386,0.5000000000000001
2022-02-14,23.6,26.3,8.0,14.4,1006.6,85,10.0,62T,0.819152044288992,-0.5735764363510458,0.8660254037844386,0.5000000000000001
2022-02-15,23.7,26.1,10.3,16.3,1007.0,87,12.0,62T,0.8090169943749475,-0.587785252292473,0.8660254037844386,0.5000000000000001
2022-02-16,23.8,26.5,4.9,16.0,1005.9,85,13.0,62T,0.819152044288992,-0.5735764363510458,0.8660254037844386,0.5000000000000001
2022-02-17,23.9,26.8,0.9,15.4,1006.2,85,14.0,62T,0.819152044288992,-0.5735764363510458,0.8660254037844386,0.5000000000000001
2022-02-18,24.2,27.4,1.1,15.4,1007.3,83,13.0,62T,0.8480480961564261,-0.5299192642332048,0.8660254037844386,0.5000000000000001
2022-02-19,24.3,27.1,1.5,10.4,1009.1,85,10.0,62T,0.8571673007021123,-0.5150380749100543,0.8660254037844386,0.5000000000000001
2022-02-20,24.4,26.6,7.2,6.9,1008.9,88,14.0,62T,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
2022-02-21,23.8,26.9,0.9,10.6,1009.2,84,18.0,62T,0.9396926207859084,-0.3420201433256687,0.8660254037844386,0.5000000000000001
2022-02-22,23.8,27.2,1.8,14.2,1010.2,82,17.0,62T,0.9510565162951536,-0.30901699437494734,0.8660254037844386,0.5000000000000001
2022-02-23,22.9,25.8,19.2,14.2,1011.7,84,16.0,62T,0.9781476007338057,-0.20791169081775912,0.8660254037844386,0.5000000000000001
2022-02-24,22.9,25.3,22.6,9.1,1012.2,87,15.0,62T,0.992546151641322,0.12186934340514749,0.8660254037844386,0.5000000000000001
2022-02-25,22.9,24.8,69.7,19.8,1011.3,89,12.0,62T,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
2022-02-26,23.1,24.9,108.0,23.2,1010.2,89,14.0,62T,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
2022-02-27,23.0,24.8,110.1,19.5,1010.6,89,14.0,62T,0.8987940462991669,-0.4383711467890775,0.8660254037844386,0.5000000000000001
2022-02-28,22.9,26.0,5.7,15.0,1010.3,83,17.0,62T,0.9335804264972017,-0.35836794954530027,0.8660254037844386,0.5000000000000001
2022-03-01,23.4,26.3,0.9,13.6,1010.2,85,18.0,62T,0.8290375725550417,-0.5591929034707467,1.0,6.123233995736766e-17
2022-03-02,23.7,26.3,1.4,11.8,1009.9,86,16.0,62T,0.9563047559630355,-0.29237170472273666,1.0,6.123233995736766e-17
2022-03-03,23.4,26.4,1.0,11.4,1010.0,84,17.0,62T,0.9781476007338057,-0.20791169081775912,1.0,6.123233995736766e-17
2022-03-04,23.6,26.2,6.1,8.0,1009.5,86,16.0,62T,0.7986355100472927,-0.6018150231520484,1.0,6.123233995736766e-17
2022-03-05,23.6,25.7,7.7,4.8,1009.0,88,17.0,62T,0.4694715627858908,0.882947592858927,1.0,6.123233995736766e-17
2022-03-06,23.8,25.9,9.8,8.4,1008.5,89,14.0,62T,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2022-03-07,24.0,26.5,0.4,10.1,1008.5,87,15.0,62T,0.9998476951563913,-0.017452406437283477,1.0,6.123233995736766e-17
2022-03-08,23.7,26.6,3.4,14.2,1008.4,85,14.0,62T,0.9563047559630355,-0.29237170472273666,1.0,6.123233995736766e-17
2022-03-09,23.3,27.1,1.0,16.1,1008.1,80,18.0,62T,0.9563047559630355,-0.29237170472273666,1.0,6.123233995736766e-17
2022-03-10,23.8,27.2,0.1,12.7,1007.7,83,20.0,62T,0.9205048534524404,-0.3907311284892736,1.0,6.123233995736766e-17
2022-03-11,23.9,26.5,1.0,9.1,1007.0,86,24.0,62T,0.9455185755993168,-0.3255681544571564,1.0,6.123233995736766e-17
2022-03-12,23.9,26.8,0.0,7.7,1006.5,85,30.0,62T,0.8746197071393959,-0.484809620246337,1.0,6.123233995736766e-17
2022-03-13,23.9,26.4,6.3,9.3,1006.4,86,19.0,62T,0.9993908270190958,0.03489949670250108,1.0,6.123233995736766e-17
2022-03-14,24.4,27.3,2.2,13.6,1006.6,84,14.0,62T,0.9702957262759965,-0.24192189559966779,1.0,6.123233995736766e-17
2022-03-15,24.4,27.5,0.3,13.0,1006.1,83,16.0,62T,0.9335804264972017,-0.35836794954530027,1.0,6.123233995736766e-17
2022-03-16,24.5,27.4,0.0,9.6,1006.1,85,15.0,62T,0.8746197071393959,-0.484809620246337,1.0,6.123233995736766e-17
2022-03-17,24.5,27.0,2.0,9.4,1006.5,86,17.0,62T,0.8290375725550417,-0.5591929034707467,1.0,6.123233995736766e-17
2022-03-18,24.6,27.3,0.1,7.9,1006.2,86,15.0,62T,0.9396926207859084,-0.3420201433256687,1.0,6.123233995736766e-17
2022-03-19,24.7,27.3,23.7,9.1,1005.6,86,13.0,62T,0.766044443118978,-0.6427876096865394,1.0,6.123233995736766e-17
2022-03-20,24.2,26.6,17.9,9.1,1006.6,87,11.0,62T,0.4226182617406995,-0.9063077870366499,1.0,6.123233995736766e-17
2022-03-21,24.3,27.0,2.7,7.0,1008.0,86,11.0,62T,0.5299192642332049,-0.848048096156426,1.0,6.123233995736766e-17
2022-03-22,24.5,27.0,8.8,9.4,1008.8,86,12.0,62T,0.6560590289905073,-0.754709580222772,1.0,6.123233995736766e-17
2022-03-23,23.8,26.0,9.3,7.7,1008.7,88,11.0,62T,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2022-03-24,24.3,27.1,0.4,6.8,1007.9,85,10.0,62T,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
2022-03-25,24.3,27.4,0.7,9.3,1009.3,84,12.0,62T,0.4694715627858911,-0.8829475928589268,1.0,6.123233995736766e-17
2022-03-26,24.1,26.6,2.3,7.4,1009.9,87,11.0,62T,0.39073112848927416,-0.9205048534524402,1.0,6.123233995736766e-17
2022-03-27,24.5,27.2,0.2,6.2,1009.7,86,15.0,62T,-0.984807753012208,-0.17364817766693033,1.0,6.123233995736766e-17
2022-03-28,23.9,27.7,0.0,6.7,1008.9,81,14.0,62T,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17
2022-03-29,24.6,28.0,0.9,8.1,1008.5,82,18.0,62T,0.9876883405951377,-0.15643446504023104,1.0,6.123233995736766e-17
2022-03-30,24.5,28.1,8.1,8.0,1007.9,82,14.0,62T,0.9455185755993168,-0.3255681544571564,1.0,6.123233995736766e-17
2022-03-31,24.0,27.3,8.4,5.5,1008.3,83,15.0,62T,-0.9205048534524403,-0.3907311284892738,1.0,6.123233995736766e-17
2022-04-01,24.3,27.1,1.6,5.5,1008.3,86,15.0,62T,-0.7771459614569711,-0.6293203910498371,0.8660254037844387,-0.4999999999999998
2022-04-02,24.4,26.9,6.3,7.0,1009.1,87,14.0,62T,0.6427876096865395,-0.7660444431189779,0.8660254037844387,-0.4999999999999998
