date,pm,location,temp,dew_point,humidity,pressure,wind_speed,precipitation,wind_dir_sin,wind_dir_cos,month,month_sin,month_cos
2023-06-20,47.66666666666666,KPS,29.3,23.9,74,1007.3,5.4,4.2,-0.5591929034707467,-0.8290375725550417,6,1.2246467991473532e-16,-1.0
2023-06-21,56.208333333333336,DN,29.7,24.6,75,1008.2,4.6,1.1,-0.5299192642332048,-0.8480480961564261,6,1.2246467991473532e-16,-1.0
2023-06-21,73.5,BN,30.2,24.9,75,1008.2,7.0,0.5,-0.5299192642332048,-0.8480480961564261,6,1.2246467991473532e-16,-1.0
2023-06-21,59.458333333333336,KPS,29.5,24.0,73,1008.1,5.1,1.8,-0.7193398003386509,-0.6946583704589975,6,1.2246467991473532e-16,-1.0
2023-06-22,62.625,DN,30.3,23.9,70,1008.2,4.7,1.1,-0.6427876096865393,-0.766044443118978,6,1.2246467991473532e-16,-1.0
2023-06-22,64.41666666666667,KPS,30.4,23.2,67,1008.1,5.9,1.7,-0.8571673007021121,-0.5150380749100544,6,1.2246467991473532e-16,-1.0
2023-06-22,89.58333333333333,BN,29.7,25.2,78,1008.3,6.4,0.9,-0.4226182617406993,-0.90630778703665,6,1.2246467991473532e-16,-1.0
2023-06-23,53.958333333333336,KPS,31.1,23.2,65,1006.7,7.0,0.9,-0.9816271834476639,-0.19080899537654547,6,1.2246467991473532e-16,-1.0
2023-06-23,53.91666666666666,DN,30.9,23.8,68,1006.8,6.4,0.4,-0.9998476951563913,0.01745240643728313,6,1.2246467991473532e-16,-1.0
2023-06-23,92.66666666666669,BN,31.2,24.6,70,1006.7,7.7,1.1,-0.9271838545667873,-0.3746065934159123,6,1.2246467991473532e-16,-1.0
2023-06-24,33.875,KPS,30.8,22.3,62,1006.2,9.3,0.1,-0.9986295347545738,0.052335956242943946,6,1.2246467991473532e-16,-1.0
2023-06-24,44.458333333333336,DN,30.6,23.0,65,1006.3,6.3,0.3,-0.9975640502598243,0.06975647374412522,6,1.2246467991473532e-16,-1.0
2023-06-24,111.33333333333331,BN,30.2,24.7,73,1006.3,7.4,1.8,-0.9271838545667873,-0.3746065934159123,6,1.2246467991473532e-16,-1.0
2023-06-25,29.25,KPS,29.5,22.2,65,1006.4,7.8,0.9,-0.9961946980917455,0.08715574274765789,6,1.2246467991473532e-16,-1.0
2023-06-25,36.29166666666666,DN,29.5,22.7,67,1006.5,4.6,5.6,-0.9848077530122081,0.17364817766692997,6,1.2246467991473532e-16,-1.0
2023-06-25,104.33333333333331,BN,29.6,23.5,71,1006.4,7.7,5.5,-0.9876883405951377,-0.15643446504023104,6,1.2246467991473532e-16,-1.0
2023-06-26,40.66666666666666,KPS,28.7,22.0,67,1007.0,7.7,0.2,-0.9993908270190958,0.03489949670250128,6,1.2246467991473532e-16,-1.0
2023-06-26,49.54166666666666,DN,29.6,21.7,63,1007.0,7.5,0.0,-0.9271838545667874,0.37460659341591196,6,1.2246467991473532e-16,-1.0
2023-06-26,127.875,BN,29.6,23.0,69,1006.9,7.0,0.2,-0.9876883405951378,0.15643446504023067,6,1.2246467991473532e-16,-1.0
2023-06-27,44.208333333333336,DN,29.3,22.6,69,1007.2,5.5,6.4,-0.848048096156426,-0.529919264233205,6,1.2246467991473532e-16,-1.0
2023-06-27,122.875,BN,29.9,22.6,66,1007.1,6.4,0.0,-0.9743700647852351,-0.22495105434386525,6,1.2246467991473532e-16,-1.0
2023-06-27,40.375,KPS,30.1,21.7,62,1007.0,6.7,0.0,-0.9743700647852351,-0.22495105434386525,6,1.2246467991473532e-16,-1.0
2023-06-28,101.41666666666669,BN,30.2,25.2,76,1007.5,5.0,11.0,-0.5150380749100542,-0.8571673007021123,6,1.2246467991473532e-16,-1.0
2023-06-28,44.25,KPS,30.2,23.5,70,1007.3,5.5,8.8,-0.8090169943749473,-0.5877852522924732,6,1.2246467991473532e-16,-1.0
2023-06-28,51.29166666666666,DN,30.0,24.1,73,1007.4,4.8,6.5,-0.6819983600624984,-0.7313537016191706,6,1.2246467991473532e-16,-1.0
2023-06-29,88.83333333333333,BN,30.0,24.9,75,1006.8,6.6,7.2,-0.2923717047227364,-0.9563047559630355,6,1.2246467991473532e-16,-1.0
2023-06-29,49.91666666666666,KPS,30.5,23.9,71,1006.5,5.6,7.8,-0.7313537016191701,-0.6819983600624989,6,1.2246467991473532e-16,-1.0
2023-06-29,53.208333333333336,DN,30.5,24.4,72,1006.7,5.3,2.8,-0.45399049973954625,-0.8910065241883681,6,1.2246467991473532e-16,-1.0
2023-06-30,59.75,BN,30.1,25.1,76,1006.0,7.6,1.5,-0.4067366430757998,-0.9135454576426011,6,1.2246467991473532e-16,-1.0
2023-06-30,41.375,KPS,29.9,25.1,77,1005.8,6.6,6.0,-0.6560590289905074,-0.7547095802227719,6,1.2246467991473532e-16,-1.0
2023-06-30,45.41666666666666,DN,29.8,25.0,76,1005.9,5.3,7.3,-0.5446390350150271,-0.838670567945424,6,1.2246467991473532e-16,-1.0
2023-07-01,56.458333333333336,BN,29.3,25.5,81,1006.5,8.3,12.7,0.05233595624294381,-0.9986295347545738,7,-0.4999999999999997,-0.8660254037844388
2023-07-01,40.583333333333336,DN,30.0,25.1,76,1006.2,5.8,4.8,-0.06975647374412483,-0.9975640502598243,7,-0.4999999999999997,-0.8660254037844388
2023-07-01,38.125,KPS,30.1,24.9,75,1006.0,6.7,3.3,-0.20791169081775907,-0.9781476007338057,7,-0.4999999999999997,-0.8660254037844388
2023-07-02,40.29166666666666,DN,29.6,25.2,78,1007.1,5.5,11.8,-0.20791169081775907,-0.9781476007338057,7,-0.4999999999999997,-0.8660254037844388
2023-07-02,43.91666666666666,BN,29.5,25.2,78,1007.4,8.5,9.5,-0.17364817766693047,-0.984807753012208,7,-0.4999999999999997,-0.8660254037844388
2023-07-02,39.083333333333336,KPS,29.7,24.8,76,1006.9,7.1,6.1,-0.20791169081775907,-0.9781476007338057,7,-0.4999999999999997,-0.8660254037844388
2023-07-03,21.75,DN,29.1,23.4,73,1008.4,6.5,0.7,-0.7193398003386509,-0.6946583704589975,7,-0.4999999999999997,-0.8660254037844388
2023-07-03,27.5,BN,28.6,24.9,81,1008.5,7.7,3.3,-0.32556815445715676,-0.9455185755993167,7,-0.4999999999999997,-0.8660254037844388
2023-07-03,22.791666666666668,KPS,28.9,23.0,71,1008.3,7.0,0.2,-0.7660444431189779,-0.6427876096865395,7,-0.4999999999999997,-0.8660254037844388
2023-07-04,29.0,DN,29.3,22.5,68,1008.6,5.5,0.1,-0.961261695938319,-0.2756373558169989,7,-0.4999999999999997,-0.8660254037844388
2023-07-04,40.458333333333336,BN,29.0,24.5,78,1008.7,6.4,3.1,-0.46947156278589086,-0.8829475928589269,7,-0.4999999999999997,-0.8660254037844388
2023-07-04,28.33333333333333,KPS,28.7,22.8,71,1008.6,5.0,0.7,-0.9205048534524403,-0.3907311284892738,7,-0.4999999999999997,-0.8660254037844388
2023-07-05,69.54166666666667,BN,28.9,24.7,80,1008.4,3.7,1.7,-0.7771459614569711,-0.6293203910498371,7,-0.4999999999999997,-0.8660254037844388
